,session,cluster,phase,mean_hit,mean_miss,ps_hm,mean_go,mean_nogo,ps_tot,mean_falarm,mean_creject,ps_fc
997,DS_15_14_AC.pickle,18,post expert,0.012727272727272726,0.010526315789473684,0.8035182354738111,0.013636363636363637,0.0189873417721519,0.5230757223270436,0.018181818181818184,0.021666666666666667,0.8675994699063627
998,DS_15_14_AC.pickle,20,post expert,0.13636363636363635,0.2210526315789474,0.07147177978559785,0.12272727272727273,0.14050632911392405,0.5088899084858881,0.05454545454545454,0.115,0.1843516496969287
999,DS_15_14_AC.pickle,21,post expert,,,,,,,,,
1000,DS_15_14_AC.pickle,31,post expert,0.09636363636363637,0.09473684210526316,0.9740676077044729,0.11212121212121212,0.2683544303797469,0.00043126102601795846,0.1909090909090909,0.3233333333333334,0.18575755484659678
1001,DS_15_14_AC.pickle,36,post expert,0.09090909090909091,0.10000000000000002,0.7413603178117703,0.09545454545454546,0.12531645569620253,0.11050003943017848,0.11818181818181818,0.13333333333333333,0.7008906415225808
1002,DS_15_14_AC.pickle,41,post expert,0.13617021276595745,0.09230769230769233,0.25445633186675903,0.12931034482758622,0.056140350877192984,0.00028625854544995095,0.1,0.045454545454545456,0.051337606659330806
1003,DS_15_14_AC.pickle,44,post expert,0.30363636363636365,0.15263157894736842,0.006991221290799899,0.32575757575757575,0.20886075949367097,0.0011573824893313636,0.43636363636363634,0.22666666666666666,0.0038008450239040916
1004,DS_15_14_AC.pickle,52,post expert,0.28181818181818186,0.21052631578947367,0.06572028824369977,0.2727272727272727,0.18860759493670884,0.00020809190045043658,0.22727272727272727,0.18166666666666667,0.25009837848996636
1005,DS_15_14_AC.pickle,54,post expert,0.19818181818181815,0.16842105263157897,0.13342479018155626,0.19242424242424244,0.17088607594936703,0.06106237693460706,0.16363636363636366,0.1716666666666666,0.6952534834042722
1006,DS_15_14_AC.pickle,55,post expert,0.016363636363636365,0.03157894736842106,0.25174701077547396,0.016666666666666666,0.035443037974683546,0.04720451972446468,0.018181818181818184,0.03666666666666667,0.37570915105581404
1007,DS_15_14_AC.pickle,58,post expert,0.40727272727272723,0.3263157894736842,0.01689541155862649,0.3909090909090909,0.2873417721518987,1.971391534904665e-06,0.30909090909090914,0.275,0.39129004355098124
1008,DS_15_14_AC.pickle,59,post expert,0.11454545454545452,0.07368421052631581,0.021070179439415516,0.10454545454545455,0.06455696202531644,0.0002703306332590305,0.05454545454545454,0.06166666666666667,0.7189412892188344
1009,DS_15_14_AC.pickle,65,post expert,0.10545454545454545,0.06842105263157897,0.011905430018178691,0.10303030303030303,0.08860759493670883,0.11236537036483457,0.09090909090909091,0.095,0.8163898842662445
1010,DS_15_14_AC.pickle,66,post expert,0.18727272727272726,0.11578947368421055,0.004575034761107186,0.16818181818181818,0.0860759493670886,3.4375742460482805e-08,0.07272727272727272,0.07666666666666666,0.8480654793925197
1011,DS_15_14_AC.pickle,71,post expert,0.017499999999999998,0.125,0.028480210927637674,0.014285714285714285,0.03636363636363637,0.2719735457542621,0.0,0.01666666666666667,0.27384633042204537
1012,DS_15_14_AC.pickle,72,post expert,0.0690909090909091,0.08947368421052633,0.4447360959530551,0.06060606060606061,0.051898734177215196,0.5552076991003467,0.018181818181818184,0.04000000000000001,0.34687259018942707
1013,DS_15_14_AC.pickle,73,post expert,0.01818181818181818,0.01578947368421053,0.873265025429356,0.016666666666666666,0.018987341772151903,0.7857005238599225,0.009090909090909092,0.020000000000000004,0.4707023057421144
1014,DS_15_14_AC.pickle,82,post expert,0.030909090909090914,0.021052631578947368,0.6476811790924863,0.03333333333333333,0.051898734177215196,0.3579641048232227,0.045454545454545456,0.06166666666666667,0.7456296803290301
1015,DS_15_14_AC.pickle,84,post expert,0.03272727272727273,0.04736842105263158,0.4033600276858059,0.03181818181818182,0.029113924050632914,0.8004216915701788,0.02727272727272728,0.023333333333333334,0.8480654793925194
1016,DS_15_14_AC.pickle,86,post expert,0.08727272727272725,0.10000000000000002,0.5682246576229613,0.09242424242424241,0.10253164556962024,0.4753774129920184,0.11818181818181818,0.10333333333333332,0.6021906346023761
1017,DS_15_14_AC.pickle,87,post expert,0.1,0.06315789473684211,0.32137671922055777,0.09848484848484847,0.060759493670886074,0.07140938177164365,0.09090909090909091,0.06000000000000001,0.394057950737068
1018,DS_15_14_AC.pickle,89,post expert,0.10363636363636364,0.1894736842105263,0.035816337067476986,0.1,0.11898734177215191,0.39450167709172373,0.08181818181818182,0.09666666666666668,0.670726211587594
1019,DS_15_14_AC.pickle,93,post expert,0.041818181818181824,0.042105263157894736,0.987871795252884,0.03787878787878788,0.041772151898734185,0.7207145158266595,0.018181818181818184,0.041666666666666664,0.23095472537098785
1020,DS_15_14_AC.pickle,100,post expert,0.3436363636363637,0.25263157894736843,0.17094478881734995,0.3772727272727273,0.4303797468354432,0.2104190280970772,0.5454545454545454,0.48666666666666664,0.4350995340342131
1021,DS_15_14_AC.pickle,104,post expert,0.16727272727272724,0.10526315789473684,0.000974353569047694,0.1590909090909091,0.10379746835443039,7.614662600207871e-06,0.11818181818181821,0.10333333333333332,0.5415480917453114
1022,DS_15_14_AC.pickle,114,post expert,0.23636363636363633,0.10526315789473686,0.0021046409364369727,0.23939393939393944,0.14683544303797466,0.0002921065206541515,0.2545454545454546,0.15999999999999998,0.049277008354257815
1023,DS_15_14_AC.pickle,121,post expert,0.09636363636363633,0.08421052631578947,0.5112289849551446,0.10454545454545454,0.10632911392405062,0.8663459045556344,0.14545454545454548,0.11333333333333331,0.07086385421779116
1024,DS_15_14_AC.pickle,137,post expert,0.04545454545454546,0.05789473684210527,0.591911456133396,0.04090909090909091,0.0329113924050633,0.5155218654225734,0.018181818181818184,0.025000000000000005,0.7067115051510898
1025,DS_15_14_AC.pickle,146,post expert,0.07454545454545455,0.06842105263157897,0.733095370938891,0.06515151515151514,0.03544303797468355,0.004012241094089923,0.018181818181818184,0.025000000000000005,0.6558798866560327
1026,BS_67_1_AC.pickle,10,post late,0.031147540983606555,,,0.029914529914529916,0.05,0.6095026005798595,0.028571428571428577,0.05,0.5831403077144232
1027,BS_67_1_AC.pickle,14,post late,0.1154696132596685,0.1,0.9324472358164422,0.11469740634005765,0.06666666666666667,0.506301296940628,0.113855421686747,0.06,0.48263204685375866
1028,BS_67_1_AC.pickle,16,post late,0.1540983606557377,0.0,0.31573275690156644,0.13987068965517244,0.1,0.5741988319916883,0.12409090909090913,0.13333333333333333,0.8994139634561452
1029,BS_67_1_AC.pickle,19,post late,0.08633093525179857,0.2,0.2667983144456769,0.13394833948339482,0.16666666666666666,0.693599937471275,0.18409090909090908,0.15000000000000002,0.7687345966387922
1030,BS_67_1_AC.pickle,31,post late,0.20027624309392264,0.6,0.04920734830420089,0.22622478386167147,0.19999999999999998,0.7687975801714227,0.2545180722891566,0.12000000000000002,0.19301552582313355
1031,BS_67_1_AC.pickle,55,post late,0.1282051282051282,0.3,0.4733053057276691,0.16831683168316833,0.43333333333333335,0.06262408333054022,0.2108843537414966,0.5,0.0995052401986562
1032,BS_67_1_AC.pickle,59,post late,0.039226519337016576,0.0,0.6591767818138977,0.07463976945244957,0.11666666666666665,0.43618604898190344,0.11325301204819277,0.13999999999999999,0.7058669250449161
1033,BS_67_2_AC.pickle,1,post expert,0.008333333333333333,0.008695652173913044,0.9619795730431943,0.009917355371900827,0.0171875,0.1900521995269885,0.02307692307692308,0.01904761904761905,0.7961607657230264
1034,BS_67_2_AC.pickle,3,post expert,,,,,,,,,
1035,BS_67_2_AC.pickle,5,post expert,0.028571428571428574,,,0.08,,,0.20000000000000004,,
1036,BS_67_2_AC.pickle,8,post expert,0.014285714285714285,0.0,0.7215042720530336,0.01408450704225352,0.007692307692307693,0.31009813237619993,0.0125,0.00784313725490196,0.6667180303254697
1037,BS_67_2_AC.pickle,11,post expert,,,,,,,,,
1038,BS_67_2_AC.pickle,22,post expert,,,,,,,,,
1039,BS_67_2_AC.pickle,33,post expert,,,,,,,,,
1040,BS_67_2_AC.pickle,40,post expert,,,,,,,,,
1041,BS_67_2_AC.pickle,43,post expert,0.02962962962962963,0.04782608695652174,0.2636548323953106,0.029752066115702483,0.028124999999999997,0.8396746906360238,0.03076923076923077,0.023809523809523808,0.6619057638921063
1042,BS_67_2_AC.pickle,47,post expert,0.1,,,0.1,0.13846153846153847,0.2543729402128912,0.10000000000000002,0.13846153846153847,0.5720258515582177
1043,BS_67_2_AC.pickle,49,post expert,0.044444444444444446,,,0.05238095238095238,0.07,0.5332680685871397,0.10000000000000002,0.07,0.4710345866808039
1044,BS_40_6_AC.pickle,4,pre late,0.05773809523809524,0.03506493506493507,0.10736179527565003,0.059124087591240874,0.04688995215311005,0.21769118161154494,0.06132075471698113,0.05378787878787879,0.6124371664440877
1045,BS_40_6_AC.pickle,7,pre late,0.08471615720524019,0.1038961038961039,0.15594766358491557,0.08772845953002611,0.09074074074074073,0.7348003670903921,0.09220779220779221,0.08345323741007195,0.48298863158248906
1046,BS_40_6_AC.pickle,10,pre late,0.05458515283842795,0.02077922077922078,0.0010687374229323625,0.0514360313315927,0.027314814814814813,0.0002458856614327378,0.046753246753246755,0.030935251798561148,0.07624626480888383
1047,BS_40_6_AC.pickle,11,pre late,0.14454148471615721,0.08831168831168833,0.00682541907779456,0.1266318537859008,0.10509259259259258,0.11380503459992866,0.1,0.11438848920863308,0.44640773184983357
1048,BS_40_6_AC.pickle,15,pre late,0.2349344978165939,0.16233766233766234,9.515795517477055e-05,0.18772845953002612,0.13333333333333333,1.4080283928264488e-06,0.11753246753246754,0.11726618705035974,0.9821350794745151
1049,BS_40_6_AC.pickle,21,pre late,0.06096491228070175,0.05454545454545455,0.5076296809294563,0.052894736842105265,0.04537037037037037,0.19907917247428367,0.04078947368421053,0.04028776978417266,0.9453357870883026
1050,BS_40_6_AC.pickle,24,pre late,0.16812227074235808,0.11948051948051946,0.011288133195813557,0.17780678851174936,0.15972222222222227,0.1537686676795186,0.19220779220779222,0.18201438848920864,0.5632246726546594
1051,BS_40_6_AC.pickle,25,pre late,0.011728395061728396,0.01666666666666667,0.33939941788863826,0.011832061068702292,0.0135678391959799,0.6176128702243125,0.012000000000000002,0.011811023622047244,0.9700354024543357
1052,BS_40_6_AC.pickle,26,pre late,0.0982532751091703,0.050649350649350645,0.00059001642671765,0.09321148825065274,0.04120370370370371,1.552928162421109e-09,0.08571428571428572,0.03597122302158273,1.0252575967598801e-05
1053,BS_40_6_AC.pickle,27,pre late,0.31004366812227074,0.16883116883116883,7.867727220015715e-07,0.29608355091383814,0.2162037037037037,3.107135869642933e-05,0.27532467532467536,0.24244604316546764,0.22798014753355753
1054,DS_19_5_AC.pickle,5,post early,0.07861635220125786,0.0698529411764706,0.4311085748653002,0.0980952380952381,0.07764227642276424,0.030505210850730165,0.11794871794871796,0.08727272727272727,0.04830328931969545
1055,DS_19_5_AC.pickle,7,post early,0.022727272727272728,0.014705882352941176,0.18548407917764168,0.01989795918367347,0.01788617886178862,0.6370629324421716,0.017010309278350514,0.02181818181818182,0.4230696152103792
1056,DS_19_5_AC.pickle,13,post early,0.055479452054794515,0.03111111111111111,0.159674082815939,0.06219931271477664,0.01904761904761905,0.0008899977619588109,0.06896551724137931,0.005128205128205128,0.0010912855929275835
1057,DS_19_5_AC.pickle,18,post early,0.0328125,0.15000000000000002,0.025555992720686895,0.03868613138686132,0.15000000000000002,0.0764392156540366,0.04383561643835616,,
1058,DS_19_5_AC.pickle,23,post early,0.04035087719298245,0.0125,0.0018435047595370094,0.053333333333333344,0.015894039735099338,1.047986945841732e-06,0.06666666666666667,0.01971830985915493,0.0001854979245428628
1059,DS_19_5_AC.pickle,24,post early,0.1485981308411215,0.17761194029850746,0.1787029008399225,0.17548076923076922,0.17868852459016393,0.8464822858255435,0.20396039603960398,0.18,0.347100266301203
1060,DS_19_5_AC.pickle,25,post early,0.09182692307692308,0.1116788321167883,0.1505149271112533,0.0980440097799511,0.11497975708502026,0.11398866564915296,0.1044776119402985,0.1190909090909091,0.38258712068242434
1061,DS_19_5_AC.pickle,30,post early,0.22788461538461538,0.310948905109489,0.00010504132018309618,0.21026894865525672,0.31457489878542505,1.1030494196330592e-11,0.19203980099502488,0.31909090909090904,8.012776288541264e-09
1062,DS_19_5_AC.pickle,53,post early,0.08166666666666667,0.05661764705882353,0.04601533504466035,0.06901408450704226,0.053252032520325204,0.06213366534063573,0.056,0.049090909090909095,0.5316139432673735
1063,DS_19_5_AC.pickle,59,post early,0.09027777777777778,0.20882352941176469,2.4187593134598903e-14,0.08175438596491227,0.19065040650406506,8.681951163335589e-25,0.07304964539007093,0.1681818181818182,1.0601254337839344e-11
1064,DS_19_5_AC.pickle,60,post early,0.020529801324503313,0.025,0.7413460363223976,0.023076923076923078,0.02727272727272728,0.6943544746071588,0.025675675675675677,0.029411764705882353,0.8212869990344204
1065,DS_19_5_AC.pickle,61,post early,0.27734375,0.4022388059701492,0.00161760382571022,0.293574297188755,0.3950819672131148,0.00033488061503039707,0.31074380165289256,0.3863636363636363,0.06257025206811614
1066,DS_19_5_AC.pickle,68,post early,0.14182692307692307,0.1394160583941606,0.8319945008174476,0.13178484107579463,0.1473684210526316,0.04890691197403687,0.12139303482587066,0.1572727272727273,0.0010112890434967982
1067,DS_19_5_AC.pickle,73,post early,0.055288461538461536,0.03138686131386862,0.03392779303232347,0.0530562347188264,0.02753036437246964,0.0010052307572778858,0.05074626865671642,0.02272727272727273,0.008197845789904132
1068,DS_19_5_AC.pickle,108,post early,0.011111111111111113,0.0,0.7299163892069848,0.011111111111111112,0.0,0.726806123638317,0.011111111111111112,,
1069,DS_19_5_AC.pickle,126,post early,0.11153846153846156,0.125,0.7988541382674139,0.11261682242990653,0.125,0.8107834751807541,0.11363636363636363,,
1070,DS_19_5_AC.pickle,132,post early,0.057211538461538466,0.06788321167883213,0.2962129599681633,0.10953545232273838,0.10364372469635628,0.521522753492722,0.163681592039801,0.1481818181818182,0.2515587002594139
1071,DS_19_5_AC.pickle,136,post early,0.06666666666666667,0.01417910447761194,1.4613709453321746e-07,0.07743589743589745,0.024180327868852457,8.224343523428407e-11,0.08924731182795699,0.03636363636363636,6.554921750313239e-05
1072,DS_19_5_AC.pickle,137,post early,0.013157894736842105,0.0,0.5502100736873382,0.01578947368421053,0.0,0.4962209339258287,0.01842105263157895,0.0,0.6805498257715914
1073,DS_19_5_AC.pickle,141,post early,0.03273809523809524,0.12279411764705885,3.230319518630919e-12,0.029429429429429433,0.11707317073170735,1.1640381172446625e-22,0.026060606060606065,0.11,8.973654862422245e-12
1074,DS_19_5_AC.pickle,142,post early,0.19298245614035087,0.0,0.35100561392665613,0.19137931034482764,0.0,0.3304245628249558,0.18983050847457625,,
1075,DS_19_5_AC.pickle,151,post early,0.09423076923076924,0.05895522388059702,0.025887294495894622,0.1207920792079208,0.07581967213114754,0.0006917298947471638,0.1489795918367347,0.09636363636363635,0.01431193897249096
1076,DS_19_5_AC.pickle,152,post early,0.041666666666666664,0.043382352941176476,0.8300439917467358,0.053107344632768366,0.05853658536585367,0.460865752573087,0.0649425287356322,0.07727272727272726,0.3295860924248354
1077,DS_19_5_AC.pickle,154,post early,0.02642857142857143,0.1,0.014922815195223593,0.023465703971119134,0.06666666666666667,0.05229116660137701,0.020437956204379562,0.0,0.5426155294992033
1078,DS_19_5_AC.pickle,157,post early,0.15,0.2,0.5905244450666496,0.12537313432835823,0.175,0.38617118728956834,0.09999999999999999,0.15000000000000002,0.4286576056308951
1079,DS_19_5_AC.pickle,161,post early,0.03333333333333333,0.07500000000000001,0.19934184660802493,0.03178571428571428,0.05000000000000001,0.4709685476290755,0.030215827338129497,0.0,0.4682984899660111
1080,DS_19_5_AC.pickle,182,post early,0.043396226415094344,0.030769230769230774,0.4096730120045037,0.033962264150943396,0.029577464788732397,0.6551038021732604,0.02452830188679245,0.028125,0.7605175032570242
1081,DS_19_5_AC.pickle,190,post early,0.010958904109589041,0.0,0.6259702225878381,0.031756756756756765,0.0,0.38053930345815346,0.052,,
1082,DS_19_5_AC.pickle,211,post early,0.01153846153846154,0.020437956204379566,0.08150847425138565,0.013447432762836185,0.019838056680161944,0.08798477374190049,0.015422885572139305,0.019090909090909092,0.5077314198455087
1083,DS_19_5_AC.pickle,212,post early,0.030872483221476506,0.007017543859649123,0.002304609281661696,0.02962962962962963,0.008823529411764706,0.0002533557171762108,0.02837837837837838,0.011111111111111113,0.038547054655546774
1084,DS_19_5_AC.pickle,213,post early,0.23701923076923076,0.2664233576642336,0.1682913099617605,0.2572127139364303,0.2744939271255061,0.2918798077130173,0.27810945273631843,0.28454545454545455,0.7988470773756807
1085,DS_19_5_AC.pickle,218,post early,0.01946902654867257,0.027906976744186046,0.4674712363614652,0.01900452488687783,0.014285714285714287,0.5142467917214273,0.018518518518518517,0.0,0.027692246209281936
1086,DS_19_18_AC.pickle,4,post expert,0.039568345323741004,,,0.03701657458563536,0.027659574468085108,0.23188767220930104,0.028571428571428574,0.027659574468085108,0.9260263934625705
1087,DS_19_18_AC.pickle,6,post expert,0.06906474820143885,,,0.07292817679558011,0.0925531914893617,0.09816446930329221,0.08571428571428572,0.0925531914893617,0.7106384519205419
1088,DS_19_18_AC.pickle,10,post expert,0.4446043165467625,,,0.42651933701657463,0.32127659574468087,0.000153278657153841,0.3666666666666667,0.32127659574468087,0.2494854660440922
1089,DS_19_18_AC.pickle,19,post expert,0.21007194244604319,,,0.22707182320441993,0.2212765957446809,0.7766533803808487,0.2833333333333333,0.2212765957446809,0.037020349233177416
1090,DS_19_18_AC.pickle,30,post expert,0.05323741007194246,,,0.05027624309392266,0.04148936170212766,0.3704958367379007,0.04047619047619048,0.04148936170212766,0.9385513492651003
1091,DS_15_8_AC.pickle,0,post early,0.015315315315315317,0.009433962264150943,0.48440764942637793,0.015942028985507246,0.008737864077669901,0.19763132580171497,0.016666666666666666,0.008,0.23509807110757758
1092,DS_15_8_AC.pickle,6,post early,0.1,0.1108695652173913,0.7239034961813168,0.07073170731707316,0.10340909090909092,0.13241084870350883,0.03333333333333334,0.09523809523809523,0.04069423108619627
1093,DS_15_8_AC.pickle,7,post early,0.041818181818181824,0.02340425531914894,0.030015307247846245,0.0416403785488959,0.01931818181818182,0.00040556169350960264,0.041447368421052636,0.014634146341463414,0.004633503011399193
1094,DS_15_8_AC.pickle,9,post early,0.16210526315789475,,,0.15464480874316938,0.4,0.128510108413358,0.1465909090909091,0.4,0.10337800375237256
1095,DS_15_8_AC.pickle,16,post early,0.06523809523809523,0.019718309859154928,0.0006342918090489921,0.21959798994974875,0.18676470588235294,0.18046886506774146,0.3920212765957447,0.3692307692307692,0.5178595675264512
1096,DS_15_8_AC.pickle,21,post early,0.03333333333333333,0.04788732394366198,0.12775799551310446,0.0271356783919598,0.04044117647058824,0.03661623187529906,0.020212765957446806,0.0323076923076923,0.1390722179191563
1097,DS_15_8_AC.pickle,22,post early,0.017142857142857144,0.011267605633802816,0.35254024248093163,0.03316582914572864,0.013970588235294117,0.0013970403878729577,0.05106382978723404,0.016923076923076926,0.0007791017184535235
1098,DS_15_8_AC.pickle,28,post early,0.13904761904761903,0.028169014084507043,6.576688648869527e-07,0.19246231155778898,0.05955882352941176,1.9509633024447245e-13,0.2521276595744681,0.09384615384615384,5.117922508966229e-09
1099,DS_15_8_AC.pickle,31,post early,0.09999999999999999,0.1,0.9999999999999999,0.0974169741697417,0.05,0.4740028108317638,0.09473684210526315,0.0,0.2910338259170296
1100,DS_15_8_AC.pickle,38,post early,0.05238095238095238,0.036619718309859155,0.0821969517300811,0.05979899497487436,0.04926470588235294,0.12959265126931674,0.06808510638297872,0.06307692307692307,0.6342153890777467
1101,BS_41_4_AC.pickle,0,post late,0.05838509316770188,0.06666666666666667,0.8546496801447871,0.08275862068965517,0.05,0.4644934002946077,0.10759493670886076,0.0,0.26859605557506
1102,BS_41_4_AC.pickle,6,post late,0.12322274881516587,0.12131147540983606,0.9338335865793376,0.09736842105263156,0.09433962264150944,0.8393580788277472,0.07101449275362319,0.05777777777777778,0.4390819254446288
1103,BS_41_4_AC.pickle,8,post late,0.05945945945945945,0.05,0.9346237780463716,0.04256756756756756,0.05,0.9340328829214661,0.02567567567567568,,
1104,BS_41_4_AC.pickle,10,post late,0.04973262032085562,0.03934426229508197,0.6377128697833615,0.041755319148936175,0.03773584905660377,0.7568857591347634,0.033862433862433865,0.03555555555555556,0.8856577104460941
1105,BS_41_4_AC.pickle,17,post late,0.024170616113744076,0.029508196721311476,0.619593814527891,0.023205741626794257,0.0660377358490566,5.367013265730114e-07,0.022222222222222223,0.11555555555555556,2.298630888032047e-12
1106,BS_41_4_AC.pickle,19,post late,0.13791469194312797,0.12295081967213113,0.506464829206272,0.20526315789473687,0.1849056603773585,0.31285974639812675,0.2739130434782609,0.26888888888888884,0.8720579002953975
1107,BS_41_4_AC.pickle,20,post late,0.0995260663507109,0.13442622950819674,0.1596944018986484,0.10956937799043064,0.13018867924528302,0.23198942660719393,0.11980676328502415,0.12444444444444441,0.8456223867681824
1108,BS_41_4_AC.pickle,21,post late,0.15354330708661418,0.3,0.39973704315682157,0.1796,0.3,0.544577012213933,0.20650406504065041,,
1109,BS_41_4_AC.pickle,38,post late,0.12037914691943127,0.08196721311475409,0.17243543093850566,0.14282296650717705,0.06132075471698113,0.0002856631523596844,0.16570048309178742,0.03333333333333333,0.00023537377061885273
1110,BS_41_4_AC.pickle,55,post late,0.0990521327014218,0.13114754098360656,0.1041654263899016,0.11387559808612441,0.1179245283018868,0.787782331449011,0.12898550724637683,0.10000000000000002,0.2095719358253485
1111,BS_41_4_AC.pickle,57,post late,0.16350710900473933,0.055737704918032795,0.0026162841059916894,0.1978468899521531,0.11792452830188681,0.0012890324188972603,0.23285024154589382,0.20222222222222225,0.34752560544502525
1112,BS_41_4_AC.pickle,64,post late,0.12701421800947868,0.04754098360655738,8.778399960035255e-05,0.1437799043062201,0.05471698113207548,5.085469186983227e-08,0.16086956521739132,0.06444444444444446,0.0002536387485325406
1113,BS_41_4_AC.pickle,66,post late,0.06113744075829383,0.11967213114754098,0.013618532654306372,0.10885167464114832,0.16509433962264156,0.003512250248504263,0.157487922705314,0.22666666666666668,0.01855031524107504
1114,BS_41_4_AC.pickle,72,post late,0.15734597156398106,0.10819672131147541,0.14327521176975305,0.12631578947368421,0.09528301886792452,0.13878455265390852,0.09468599033816426,0.07777777777777778,0.4483664089035397
1115,BS_41_4_AC.pickle,73,post late,0.23791469194312798,0.12459016393442622,2.684860126181573e-05,0.24617224880382774,0.14339622641509434,4.655057561270595e-08,0.2545893719806763,0.1688888888888889,0.0009707531868683914
1116,BS_41_4_AC.pickle,77,post late,0.08104265402843602,0.02295081967213115,0.000536723510674328,0.09952153110047847,0.020754716981132078,7.711667819357863e-08,0.11835748792270531,0.017777777777777778,5.546431328960081e-05
1117,BS_41_4_AC.pickle,84,post late,0.025592417061611375,0.006557377049180328,0.04667604463162604,0.03349282296650718,0.029245283018867925,0.6359867834736548,0.04154589371980676,0.060000000000000005,0.2422673507276271
1118,BS_41_4_AC.pickle,87,post late,0.016,0.078125,0.0018666389822129678,0.03823529411764706,0.07755102040816327,0.023075092868643378,0.059615384615384626,0.07647058823529412,0.5863690081804013
1119,BS_41_4_AC.pickle,95,post late,0.06350710900473934,0.08196721311475409,0.42832798366254693,0.06794258373205742,0.06792452830188679,0.999037630583285,0.07246376811594202,0.04888888888888889,0.1863853430585206
1120,BS_41_4_AC.pickle,96,post late,0.054502369668246446,0.11147540983606558,0.0018291237066265216,0.07822966507177034,0.14622641509433962,5.612338103272232e-06,0.10241545893719808,0.19333333333333333,0.00013821473657323513
1121,BS_41_4_AC.pickle,97,post late,0.013999999999999999,0.00625,0.5337661899344283,0.017766497461928935,0.009090909090909092,0.43725885629720024,0.021649484536082474,0.016666666666666666,0.8240749038163567
1122,BS_41_4_AC.pickle,100,post late,0.02046783625730994,0.0,0.04821927397002874,0.019186046511627905,0.0037735849056603774,0.027011697801639548,0.017919075144508672,0.008888888888888889,0.326689921577797
1123,BS_41_4_AC.pickle,101,post late,0.1009478672985782,0.14098360655737702,0.0391595871654824,0.09019138755980861,0.11132075471698112,0.10601020398847741,0.0792270531400966,0.07111111111111111,0.627128367707611
1124,BS_41_4_AC.pickle,109,post late,0.15260663507109007,0.11639344262295082,0.1641595476120136,0.14617224880382776,0.10943396226415096,0.03470924474611347,0.1396135265700483,0.09999999999999998,0.07878999767841016
1125,BS_41_4_AC.pickle,110,post late,0.16398104265402844,0.006557377049180328,3.481415248489387e-09,0.15454545454545457,0.014150943396226415,1.997139088602215e-15,0.14492753623188406,0.024444444444444446,9.397531786743565e-08
1126,BS_41_4_AC.pickle,114,post late,0.02417061611374408,0.019672131147540985,0.5447633815113828,0.0430622009569378,0.028301886792452827,0.041378417867950566,0.06231884057971015,0.04000000000000001,0.07440381972961936
1127,BS_41_4_AC.pickle,115,post late,0.07819905213270142,0.07049180327868851,0.3556844597475784,0.09688995215311005,0.07924528301886793,0.0070870764768443265,0.11594202898550725,0.0911111111111111,0.009490603829110525
1128,BS_41_4_AC.pickle,117,post late,0.252132701421801,0.06557377049180328,6.478136045623472e-08,0.25311004784688995,0.10471698113207546,5.766764935014791e-10,0.2541062801932368,0.15777777777777777,0.003335026791247585
1129,BS_41_4_AC.pickle,119,post late,0.17535545023696686,0.08852459016393442,8.551179846185077e-05,0.19808612440191387,0.1018867924528302,1.4126135769476444e-08,0.22125603864734303,0.12000000000000001,9.240907652915021e-05
1130,BS_41_5_AC.pickle,2,post late,0.0729064039408867,0.014035087719298246,2.39914314228273e-05,0.09127182044887781,0.023076923076923075,3.388391533307592e-10,0.1101010101010101,0.03404255319148936,4.1397537830904245e-06
1131,BS_41_5_AC.pickle,6,post late,0.050310559006211175,0.04615384615384616,0.8109580306660582,0.038461538461538464,0.034999999999999996,0.7718727795171334,0.02682926829268293,0.014285714285714287,0.4167489689046711
1132,BS_41_5_AC.pickle,13,post late,0.1463636363636364,,,0.194954128440367,,,0.24444444444444446,,
1133,BS_41_5_AC.pickle,15,post late,0.038834951456310676,,,0.023383084577114435,,,0.0071428571428571435,,
1134,BS_41_5_AC.pickle,67,post late,0.016037735849056607,0.017543859649122806,0.861785970365157,0.041232227488151654,0.02692307692307692,0.08089943757898806,0.06666666666666667,0.03829787234042554,0.03485593957721386
1135,BS_41_5_AC.pickle,68,post late,0.07983870967741938,0.028070175438596492,0.00024178382094329777,0.12612244897959185,0.04711538461538462,1.2654085402726079e-08,0.1735537190082645,0.07021276595744683,5.791365696638685e-06
1136,BS_41_5_AC.pickle,73,post late,0.07044334975369458,0.08771929824561403,0.327724318623267,0.05635910224438903,0.06442307692307693,0.45088650824296644,0.04191919191919191,0.036170212765957444,0.5868952230203336
1137,BS_41_5_AC.pickle,74,post late,0.2641025641025641,,,0.29363057324840763,,,0.32278481012658233,,
1138,BS_41_5_AC.pickle,85,post late,0.1054726368159204,0.03,0.00022109847323358294,0.1092964824120603,0.029166666666666667,2.9197829664118e-07,0.11319796954314722,0.028125000000000004,0.00042139195566822567
1139,BS_42_1_AC.pickle,1,switch,0.1606060606060606,0.16769230769230767,0.8924457386507915,0.14,0.14999999999999997,0.7711123234435455,0.11481481481481481,0.13283582089552237,0.6828178354791014
1140,BS_42_1_AC.pickle,3,switch,0.03018867924528302,0.0625,0.06953404695537614,0.017592592592592594,0.04481132075471698,0.013657671683690467,0.005454545454545455,0.025,0.11290939289493811
1141,BS_42_1_AC.pickle,16,switch,0.027272727272727275,0.018181818181818184,0.32952505339309157,0.020000000000000004,0.015555555555555557,0.4633825035622003,0.011111111111111113,0.013043478260869566,0.7994431300417225
