,animal,session,cluster ID,phase,condition,FR modulation
713,TH_230,TH_230_2_passive_AC.pickle,149,6,passive,22.847571189279744
714,TH_230,TH_230_2_passive_AC.pickle,161,6,passive,11.139028475711893
715,TH_230,TH_230_2_passive_AC.pickle,171,6,passive,31.943048576214448
716,TH_230,TH_230_2_passive_AC.pickle,191,6,passive,3.6683417085427146
717,TH_230,TH_230_3_passive_AC.pickle,8,6,passive,59.91624790619761
718,TH_230,TH_230_3_passive_AC.pickle,12,6,passive,64.82412060301507
719,TH_230,TH_230_3_passive_AC.pickle,14,6,passive,37.27272727272727
720,TH_230,TH_230_3_passive_AC.pickle,15,6,passive,44.321608040201035
721,TH_230,TH_230_3_passive_AC.pickle,24,6,passive,25.57788944723618
722,TH_230,TH_230_3_passive_AC.pickle,33,6,passive,21.256281407035168
723,TH_230,TH_230_3_passive_AC.pickle,43,6,passive,15.71600481347774
724,TH_230,TH_230_3_passive_AC.pickle,49,6,passive,35.41038525963152
725,TH_230,TH_230_3_passive_AC.pickle,76,6,passive,16.81742043551089
726,TH_230,TH_230_3_passive_AC.pickle,78,6,passive,5.678391959798995
727,TH_230,TH_230_3_passive_AC.pickle,81,6,passive,26.415410385259637
728,TH_230,TH_230_3_passive_AC.pickle,92,6,passive,0.8877721943048578
729,TH_230,TH_230_3_passive_AC.pickle,95,6,passive,1.6582914572864367
730,TH_230,TH_230_4_passive_AC.pickle,165,6,passive,6.752799310938846
731,TH_230,TH_230_4_passive_AC.pickle,218,6,passive,3.743078626799556
732,TH_230,TH_230_4_passive_AC.pickle,232,6,passive,11.482433590402742
733,TH_230,TH_230_4_passive_AC.pickle,311,6,passive,5.996649916247908
734,TH_230,TH_230_4_passive_AC.pickle,312,6,passive,10.311750599520382
735,TH_230,TH_230_4_passive_AC.pickle,318,6,passive,1.1382113821138211
736,TH_230,TH_230_5_passive_AC.pickle,82,6,passive,22.169059011164272
737,TH_230,TH_230_5_passive_AC.pickle,169,6,passive,10.761154855643047
738,TH_230,TH_230_6_passive_AC.pickle,28,6,passive,62.09380234505846
739,TH_230,TH_230_6_passive_AC.pickle,44,6,passive,11.098376313276038
740,TH_230,TH_230_6_passive_AC.pickle,56,6,passive,21.742043551088777
741,TH_230,TH_230_6_passive_AC.pickle,61,6,passive,5.9966499162479066
742,TH_230,TH_230_6_passive_AC.pickle,65,6,passive,21.914414414414395
743,TH_230,TH_230_6_passive_AC.pickle,126,6,passive,25.69780853517877
744,TH_230,TH_230_6_passive_AC.pickle,138,6,passive,3.4968553459119502
745,TH_230,TH_230_6_passive_AC.pickle,143,6,passive,53.16582914572864
746,TH_230,TH_230_7_passive_AC.pickle,11,6,passive,19.3299832495812
747,TH_230,TH_230_7_passive_AC.pickle,25,6,passive,7.116402116402116
748,TH_230,TH_230_7_passive_AC.pickle,33,6,passive,20.16
749,TH_233,TH_233_1_passive_AC.pickle,0,2,passive,19.130434782608692
750,TH_233,TH_233_1_passive_AC.pickle,17,2,passive,25.963149078726975
751,TH_233,TH_233_1_passive_AC.pickle,35,2,passive,31.490787269681803
752,TH_233,TH_233_1_passive_AC.pickle,36,2,passive,20.804020100502502
753,TH_233,TH_233_1_passive_AC.pickle,82,2,passive,3.7426900584795315
754,TH_233,TH_233_1_passive_AC.pickle,151,2,passive,11.950354609929077
755,TH_233,TH_233_1_passive_AC.pickle,155,2,passive,30.620399579390103
756,TH_233,TH_233_1_passive_AC.pickle,165,2,passive,5.862646566164157
757,TH_233,TH_233_1_passive_AC.pickle,198,2,passive,5.56832694763729
758,TH_233,TH_233_1_passive_AC.pickle,207,2,passive,11.416122004357298
759,TH_233,TH_233_1_passive_AC.pickle,215,2,passive,27.520938023450597
760,TH_233,TH_233_2_passive_AC.pickle,1,2,passive,36.04690117252936
761,TH_233,TH_233_2_passive_AC.pickle,24,2,passive,7.2361809045226195
762,TH_233,TH_233_2_passive_AC.pickle,113,2,passive,36.93262411347518
763,TH_233,TH_233_2_passive_AC.pickle,163,2,passive,9.396984924623117
764,TH_233,TH_233_2_passive_AC.pickle,169,2,passive,14.438860971524285
765,TH_233,TH_233_2_passive_AC.pickle,172,2,passive,7.956448911222794
766,TH_233,TH_233_2_passive_AC.pickle,188,2,passive,3.992015968063876
767,TH_233,TH_233_2_passive_AC.pickle,201,2,passive,1.4562002275312853
768,TH_233,TH_233_2_passive_AC.pickle,208,2,passive,19.530988274706896
769,TH_233,TH_233_3_passive_AC.pickle,9,3,passive,11.390284757118923
770,TH_233,TH_233_3_passive_AC.pickle,33,3,passive,8.576214405360144
771,TH_233,TH_233_3_passive_AC.pickle,38,3,passive,14.020100502512552
772,TH_233,TH_233_3_passive_AC.pickle,54,3,passive,1.8592964824120592
773,TH_233,TH_233_4_passive_AC.pickle,31,3,passive,6.993197278911563
774,TH_234,TH_234_1_passive_AC.pickle,5,2,passive,132.9559748427673
775,TH_234,TH_234_1_passive_AC.pickle,27,2,passive,2.138364779874214
776,TH_234,TH_234_1_passive_AC.pickle,34,2,passive,7.7987421383647835
777,TH_234,TH_234_1_passive_AC.pickle,47,2,passive,69.05660377358491
778,TH_234,TH_234_1_passive_AC.pickle,168,2,passive,4.088050314465408
779,TH_234,TH_234_1_passive_AC.pickle,171,2,passive,26.352201257861637
780,TH_234,TH_234_1_passive_AC.pickle,175,2,passive,19.811320754716977
781,TH_234,TH_234_1_passive_AC.pickle,180,2,passive,41.63522012578617
782,TH_234,TH_234_2_passive_AC.pickle,11,2,passive,12.672176308539946
783,TH_234,TH_234_2_passive_AC.pickle,24,2,passive,14.265232974910397
784,TH_234,TH_234_2_passive_AC.pickle,29,2,passive,63.78787878787878
785,TH_234,TH_234_2_passive_AC.pickle,36,2,passive,28.090452261306528
786,TH_234,TH_234_2_passive_AC.pickle,68,2,passive,5.578231292517005
787,TH_234,TH_234_2_passive_AC.pickle,131,2,passive,13.8860971524288
788,TH_234,TH_234_2_passive_AC.pickle,153,2,passive,2.428810720268005
789,TH_234,TH_234_2_passive_AC.pickle,160,2,passive,3.584589614740365
790,TH_234,TH_234_2_passive_AC.pickle,212,2,passive,23.29140461215931
791,TH_234,TH_234_2_passive_AC.pickle,226,2,passive,27.08542713567838
792,TH_234,TH_234_2_passive_AC.pickle,266,2,passive,6.164154103852596
793,TH_234,TH_234_2_passive_AC.pickle,287,2,passive,20.08375209380235
794,TH_234,TH_234_2_passive_AC.pickle,300,2,passive,20.938023450586247
795,TH_234,TH_234_2_passive_AC.pickle,313,2,passive,0.6419753086419753
796,TH_234,TH_234_2_passive_AC.pickle,324,2,passive,27.122807017543852
797,TH_234,TH_234_2_passive_AC.pickle,335,2,passive,31.084812623274164
798,TH_234,TH_234_2_passive_AC.pickle,356,2,passive,22.981574539363482
799,TH_234,TH_234_2_passive_AC.pickle,364,2,passive,34.020100502512534
800,TH_234,TH_234_3_passive_AC.pickle,5,3,passive,8.140703517587943
801,TH_234,TH_234_3_passive_AC.pickle,40,3,passive,97.52093802345057
802,TH_234,TH_234_3_passive_AC.pickle,42,3,passive,16.666666666666664
803,TH_234,TH_234_3_passive_AC.pickle,107,3,passive,7.9396984924623055
804,TH_234,TH_234_3_passive_AC.pickle,109,3,passive,144.7906197654942
805,TH_234,TH_234_3_passive_AC.pickle,119,3,passive,5.034013605442178
806,TH_234,TH_234_3_passive_AC.pickle,122,3,passive,6.2479061976549435
807,TH_234,TH_234_3_passive_AC.pickle,172,3,passive,15.79564489112226
808,TH_234,TH_234_3_passive_AC.pickle,183,3,passive,3.5772357723577235
809,TH_234,TH_234_4_passive_AC.pickle,60,3,passive,3.718592964824123
810,TH_234,TH_234_4_passive_AC.pickle,73,3,passive,25.64489112227805
811,TH_234,TH_234_4_passive_AC.pickle,97,3,passive,13.065326633165824
