,animal,session,cluster ID,learning phase,FR modulation
397,BS_70,BS_70_1_AC.pickle,77,pre late,2.3655913978494625
398,BS_70,BS_70_1_AC.pickle,80,pre late,0.6165703275529867
399,BS_70,BS_70_1_AC.pickle,88,pre late,0.6936416184971098
400,BS_70,BS_70_1_AC.pickle,91,pre late,1.618497109826588
401,BS_70,BS_70_1_AC.pickle,127,pre late,4.93256262042389
402,BS_70,BS_70_1_AC.pickle,141,pre late,3.275529865125243
403,BS_40,BS_40_10_AC.pickle,5,pre late,5.855555555555559
404,BS_40,BS_40_10_AC.pickle,12,pre late,1.2222222222222237
405,BS_56,BS_56_1_AC.pickle,3,post expert,4.94505494505495
406,BS_56,BS_56_1_AC.pickle,14,post expert,0.952380952380952
407,BS_72,BS_72_1_AC.pickle,0,pre expert,12.38546603475514
408,BS_72,BS_72_1_AC.pickle,5,pre expert,3.34913112164297
409,BS_72,BS_72_1_AC.pickle,24,pre expert,1.579778830963664
410,BS_72,BS_72_1_AC.pickle,30,pre expert,12.922590837282781
411,BS_72,BS_72_1_AC.pickle,38,pre expert,5.5924170616113775
412,BS_42,BS_42_11_AC.pickle,44,post expert,41.99513381995131
413,BS_87,BS_87_10_AC.pickle,4,post expert,7.348484848484848
414,BS_108,BS_108_2_AC.pickle,2,pre expert,15.402298850574715
415,BS_108,BS_108_2_AC.pickle,7,pre expert,6.321839080459773
416,BS_108,BS_108_2_AC.pickle,26,pre expert,3.563218390804598
417,BS_70,BS_70_6_AC.pickle,37,post early,1.9688109161793423
418,BS_70,BS_70_6_AC.pickle,51,post early,1.7329255861365935
419,BS_70,BS_70_6_AC.pickle,68,post early,2.8134556574923537
420,BS_40,BS_40_7_AC.pickle,36,pre late,1.602288984263233
421,BS_56,BS_56_2_AC.pickle,9,post expert,4.210526315789474
422,BS_41,BS_41_4_AC.pickle,6,post late,6.8956743002544485
423,BS_41,BS_41_4_AC.pickle,19,post late,14.96183206106869
424,BS_41,BS_41_4_AC.pickle,20,post late,3.1424936386768474
425,BS_41,BS_41_4_AC.pickle,57,post late,12.60814249363868
426,BS_41,BS_41_4_AC.pickle,64,post late,5.343511450381697
427,BS_41,BS_41_4_AC.pickle,66,post late,4.147582697201017
428,BS_41,BS_41_4_AC.pickle,84,post late,1.4376590330788803
429,BS_41,BS_41_4_AC.pickle,95,post late,2.4300254452926198
430,BS_41,BS_41_4_AC.pickle,97,post late,0.512820512820513
431,BS_41,BS_41_4_AC.pickle,100,post late,0.9629629629629626
432,BS_41,BS_41_4_AC.pickle,101,post late,7.137404580152674
433,BS_41,BS_41_4_AC.pickle,115,post late,6.22137404580154
434,BS_41,BS_41_4_AC.pickle,117,post late,9.707379134860044
435,BS_41,BS_41_4_AC.pickle,119,post late,3.3842239185750564
436,BS_87,BS_87_5_AC.pickle,7,post early,11.471758154335719
437,BS_87,BS_87_5_AC.pickle,11,post early,2.9912490055688106
438,BS_87,BS_87_5_AC.pickle,14,post early,5.218774860779645
439,BS_87,BS_87_5_AC.pickle,35,post early,3.9140811455847233
440,BS_87,BS_87_5_AC.pickle,37,post early,3.3731105807478103
441,BS_87,BS_87_5_AC.pickle,47,post early,10.857699805068227
442,BS_87,BS_87_5_AC.pickle,49,post early,25.266666666666662
443,BS_87,BS_87_5_AC.pickle,83,post early,18.806682577565628
444,BS_87,BS_87_5_AC.pickle,87,post early,17.056483691328552
445,BS_87,BS_87_5_AC.pickle,93,post early,15.672235481304691
446,BS_87,BS_87_5_AC.pickle,99,post early,31.680290644868304
447,BS_87,BS_87_5_AC.pickle,101,post early,7.128082736674625
