,animal,session,cluster ID,exposure phase,FR modulation
1199,LA_205,LA_205_4_passive_AC.pickle,117,4,2.275449101796407
1200,LA_205,LA_205_4_passive_AC.pickle,119,4,12.365591397849464
1201,LA_205,LA_205_4_passive_AC.pickle,120,4,0.9803921568627453
1202,LA_205,LA_205_4_passive_AC.pickle,123,4,7.972027972027972
1203,LA_205,LA_205_4_passive_AC.pickle,126,4,2.2556390977443614
1204,LA_205,LA_205_4_passive_AC.pickle,132,4,0.5755395683453237
1205,LA_205,LA_205_4_passive_AC.pickle,135,4,1.7085427135678395
1206,LA_205,LA_205_4_passive_AC.pickle,141,4,2.7303182579564496
1207,TH_234,TH_234_2_passive_AC.pickle,6,2,1.6582914572864318
1208,TH_234,TH_234_2_passive_AC.pickle,11,2,12.672176308539946
1209,TH_234,TH_234_2_passive_AC.pickle,22,2,7.705192629815737
1210,TH_234,TH_234_2_passive_AC.pickle,24,2,14.265232974910397
1211,TH_234,TH_234_2_passive_AC.pickle,29,2,63.78787878787878
1212,TH_234,TH_234_2_passive_AC.pickle,36,2,28.090452261306528
1213,TH_234,TH_234_2_passive_AC.pickle,40,2,1.4859437751004012
1214,TH_234,TH_234_2_passive_AC.pickle,53,2,6.716917922948074
1215,TH_234,TH_234_2_passive_AC.pickle,68,2,5.578231292517005
1216,TH_234,TH_234_2_passive_AC.pickle,71,2,5.88996763754045
1217,TH_234,TH_234_2_passive_AC.pickle,80,2,3.484087102177555
1218,TH_234,TH_234_2_passive_AC.pickle,90,2,1.6750418760469006
1219,TH_234,TH_234_2_passive_AC.pickle,92,2,2.1238938053097356
1220,TH_234,TH_234_2_passive_AC.pickle,110,2,1.3556174558960072
1221,TH_234,TH_234_2_passive_AC.pickle,116,2,5.27638190954774
1222,TH_234,TH_234_2_passive_AC.pickle,118,2,1.8787878787878787
1223,TH_234,TH_234_2_passive_AC.pickle,127,2,3.919597989949744
1224,TH_234,TH_234_2_passive_AC.pickle,131,2,13.8860971524288
1225,TH_234,TH_234_2_passive_AC.pickle,132,2,1.5011037527593822
1226,TH_234,TH_234_2_passive_AC.pickle,135,2,0.8134394341290899
1227,TH_234,TH_234_2_passive_AC.pickle,137,2,2.9385964912280715
1228,TH_234,TH_234_2_passive_AC.pickle,138,2,2.4455611390284773
1229,TH_234,TH_234_2_passive_AC.pickle,142,2,2.696817420435509
1230,TH_234,TH_234_2_passive_AC.pickle,146,2,3.7855946398659963
1231,TH_234,TH_234_2_passive_AC.pickle,151,2,4.5896147403685115
1232,TH_234,TH_234_2_passive_AC.pickle,153,2,2.428810720268005
1233,TH_234,TH_234_2_passive_AC.pickle,155,2,0.9132420091324199
1234,TH_234,TH_234_2_passive_AC.pickle,157,2,29.380234505862653
1235,TH_234,TH_234_2_passive_AC.pickle,160,2,3.584589614740365
1236,TH_234,TH_234_2_passive_AC.pickle,161,2,5.879396984924625
1237,TH_234,TH_234_2_passive_AC.pickle,162,2,1.088777219430486
1238,TH_234,TH_234_2_passive_AC.pickle,176,2,1.87604690117253
1239,TH_234,TH_234_2_passive_AC.pickle,177,2,2.6465661641541027
1240,TH_234,TH_234_2_passive_AC.pickle,178,2,2.6800670016750394
1241,TH_234,TH_234_2_passive_AC.pickle,179,2,1.1796982167352539
1242,TH_234,TH_234_2_passive_AC.pickle,181,2,0.5862646566164152
1243,TH_234,TH_234_2_passive_AC.pickle,199,2,0.4020100502512561
1244,TH_234,TH_234_2_passive_AC.pickle,200,2,1.5912897822445569
1245,TH_234,TH_234_2_passive_AC.pickle,207,2,0.557103064066852
1246,TH_234,TH_234_2_passive_AC.pickle,212,2,23.29140461215931
1247,TH_234,TH_234_2_passive_AC.pickle,226,2,27.08542713567838
1248,TH_234,TH_234_2_passive_AC.pickle,227,2,3.3668341708542706
1249,TH_234,TH_234_2_passive_AC.pickle,250,2,4.221105527638183
1250,TH_234,TH_234_2_passive_AC.pickle,261,2,0.5643738977072312
1251,TH_234,TH_234_2_passive_AC.pickle,262,2,0.5360134003350078
1252,TH_234,TH_234_2_passive_AC.pickle,266,2,6.164154103852596
1253,TH_234,TH_234_2_passive_AC.pickle,273,2,0.9876543209876545
1254,TH_234,TH_234_2_passive_AC.pickle,274,2,0.651851851851852
1255,TH_234,TH_234_2_passive_AC.pickle,279,2,1.9591836734693888
1256,TH_234,TH_234_2_passive_AC.pickle,287,2,20.08375209380235
1257,TH_234,TH_234_2_passive_AC.pickle,291,2,10.083752093802357
1258,TH_234,TH_234_2_passive_AC.pickle,300,2,20.938023450586247
1259,TH_234,TH_234_2_passive_AC.pickle,301,2,1.825795644891123
1260,TH_234,TH_234_2_passive_AC.pickle,305,2,1.0552763819095485
1261,TH_234,TH_234_2_passive_AC.pickle,306,2,2.1273031825795696
1262,TH_234,TH_234_2_passive_AC.pickle,307,2,3.735343383584593
1263,TH_234,TH_234_2_passive_AC.pickle,309,2,0.310880829015544
1264,TH_234,TH_234_2_passive_AC.pickle,311,2,1.9262981574539368
1265,TH_234,TH_234_2_passive_AC.pickle,313,2,0.6419753086419753
1266,TH_234,TH_234_2_passive_AC.pickle,314,2,0.6703910614525139
1267,TH_234,TH_234_2_passive_AC.pickle,324,2,27.122807017543852
1268,TH_234,TH_234_2_passive_AC.pickle,328,2,0.7954545454545454
1269,TH_234,TH_234_2_passive_AC.pickle,334,2,0.7537688442211058
1270,TH_234,TH_234_2_passive_AC.pickle,335,2,31.084812623274164
1271,TH_234,TH_234_2_passive_AC.pickle,339,2,0.8932461873638343
1272,TH_234,TH_234_2_passive_AC.pickle,340,2,1.0880316518298714
1273,TH_234,TH_234_2_passive_AC.pickle,351,2,0.9378185524974518
1274,TH_234,TH_234_2_passive_AC.pickle,353,2,1.3400335008375217
1275,TH_234,TH_234_2_passive_AC.pickle,354,2,9.128978224455611
1276,TH_234,TH_234_2_passive_AC.pickle,355,2,1.6247906197654947
1277,TH_234,TH_234_2_passive_AC.pickle,356,2,22.981574539363482
1278,TH_234,TH_234_2_passive_AC.pickle,363,2,2.54606365159129
1279,TH_234,TH_234_2_passive_AC.pickle,364,2,34.020100502512534
1280,TH_234,TH_234_2_passive_AC.pickle,375,2,1.428571428571429
1281,TH_234,TH_234_2_passive_AC.pickle,379,2,1.0816125860373649
1282,TH_234,TH_234_2_passive_AC.pickle,384,2,17.236180904522612
1283,TH_234,TH_234_2_passive_AC.pickle,385,2,3.0988274706867673
1284,TH_234,TH_234_2_passive_AC.pickle,390,2,5.996649916247908
1285,TH_234,TH_234_2_passive_AC.pickle,405,2,1.4754098360655739
1286,TH_234,TH_234_2_passive_AC.pickle,407,2,1.6247906197654938
1287,TH_234,TH_234_2_passive_AC.pickle,409,2,4.1111111111111125
1288,TH_234,TH_234_2_passive_AC.pickle,410,2,4.7906197654941405
1289,TH_234,TH_234_2_passive_AC.pickle,411,2,1.189279731993301
1290,TH_234,TH_234_2_passive_AC.pickle,412,2,1.6341689879294328
1291,TH_200,TH_200_2_passive_AC.pickle,18,5,1.4572864321608048
1292,TH_200,TH_200_2_passive_AC.pickle,25,5,23.431952662721876
1293,TH_200,TH_200_2_passive_AC.pickle,36,5,17.58793969849246
1294,TH_200,TH_200_2_passive_AC.pickle,74,5,24.907872696817428
1295,TH_200,TH_200_2_passive_AC.pickle,79,5,1.7049808429118778
1296,TH_200,TH_200_2_passive_AC.pickle,94,5,2.868447082096934
1297,TH_230,TH_230_1_passive_AC.pickle,1,5,42.55451713395643
1298,TH_230,TH_230_1_passive_AC.pickle,7,5,6.515912897822446
1299,TH_230,TH_230_1_passive_AC.pickle,27,5,9.516539440203562
1300,TH_230,TH_230_1_passive_AC.pickle,30,5,7.855946398659972
1301,TH_230,TH_230_1_passive_AC.pickle,31,5,1.2395309882747059
1302,TH_230,TH_230_1_passive_AC.pickle,33,5,0.45751633986928086
1303,TH_230,TH_230_1_passive_AC.pickle,35,5,23.56756756756758
1304,TH_230,TH_230_1_passive_AC.pickle,38,5,107.61904761904762
1305,TH_230,TH_230_1_passive_AC.pickle,54,5,17.252931323283068
1306,TH_230,TH_230_1_passive_AC.pickle,69,5,4.984423676012462
1307,TH_230,TH_230_1_passive_AC.pickle,77,5,15.678391959798983
1308,TH_230,TH_230_1_passive_AC.pickle,79,5,0.593607305936073
1309,TH_230,TH_230_1_passive_AC.pickle,82,5,0.14403292181069957
1310,TH_230,TH_230_1_passive_AC.pickle,85,5,4.840871021775539
1311,TH_230,TH_230_1_passive_AC.pickle,94,5,19.38023450586265
1312,TH_230,TH_230_1_passive_AC.pickle,96,5,11.859296482412054
1313,TH_230,TH_230_1_passive_AC.pickle,102,5,0.8727948003714023
1314,TH_230,TH_230_1_passive_AC.pickle,108,5,41.273031825795655
1315,TH_230,TH_230_1_passive_AC.pickle,114,5,4.194053208137716
1316,TH_230,TH_230_1_passive_AC.pickle,119,5,0.9882747068676723
1317,TH_230,TH_230_1_passive_AC.pickle,120,5,2.37037037037037
1318,TH_230,TH_230_1_passive_AC.pickle,122,5,2.0603015075376883
1319,TH_230,TH_230_1_passive_AC.pickle,126,5,2.419753086419752
1320,TH_230,TH_230_1_passive_AC.pickle,136,5,25.510887772194305
1321,TH_230,TH_230_1_passive_AC.pickle,140,5,38.572719060523944
1322,TH_230,TH_230_1_passive_AC.pickle,143,5,5.460636515912896
1323,TH_230,TH_230_1_passive_AC.pickle,145,5,6.331658291457277
1324,TH_230,TH_230_1_passive_AC.pickle,146,5,3.5102040816326507
1325,TH_230,TH_230_1_passive_AC.pickle,149,5,2.613065326633167
1326,TH_230,TH_230_1_passive_AC.pickle,156,5,2.110552763819095
1327,TH_230,TH_230_1_passive_AC.pickle,165,5,22.757936507936506
1328,TH_230,TH_230_1_passive_AC.pickle,166,5,1.9483568075117363
1329,TH_230,TH_230_1_passive_AC.pickle,168,5,30.016750418760473
1330,TH_230,TH_230_1_passive_AC.pickle,169,5,5.37688442211055
1331,TH_230,TH_230_1_passive_AC.pickle,170,5,2.541966426858514
1332,TH_230,TH_230_1_passive_AC.pickle,173,5,2.035623409669211
1333,TH_230,TH_230_1_passive_AC.pickle,174,5,3.5678391959798925
1334,TH_230,TH_230_1_passive_AC.pickle,178,5,3.6013400335008354
1335,TH_230,TH_230_1_passive_AC.pickle,186,5,10.318257956448917
1336,TH_230,TH_230_1_passive_AC.pickle,187,5,34.57286432160803
1337,TH_230,TH_230_1_passive_AC.pickle,190,5,1.7105263157894732
1338,TH_230,TH_230_1_passive_AC.pickle,192,5,34.90787269681742
1339,TH_230,TH_230_1_passive_AC.pickle,201,5,3.9817974971558576
1340,TH_230,TH_230_1_passive_AC.pickle,203,5,1.757990867579908
1341,TH_230,TH_230_1_passive_AC.pickle,207,5,2.4086021505376345
1342,TH_230,TH_230_1_passive_AC.pickle,214,5,23.03182579564491
1343,TH_230,TH_230_1_passive_AC.pickle,219,5,2.436781609195402
1344,TH_230,TH_230_1_passive_AC.pickle,220,5,2.5396825396825404
1345,TH_230,TH_230_1_passive_AC.pickle,226,5,3.6507936507936503
1346,TH_230,TH_230_1_passive_AC.pickle,232,5,2.22780569514238
1347,TH_230,TH_230_1_passive_AC.pickle,244,5,5.796019900497508
1348,TH_230,TH_230_1_passive_AC.pickle,251,5,0.404040404040404
1349,TH_230,TH_230_1_passive_AC.pickle,259,5,6.805074971164934
1350,TH_230,TH_230_1_passive_AC.pickle,262,5,24.623115577889493
1351,TH_230,TH_230_1_passive_AC.pickle,263,5,8.601307189542485
1352,TH_230,TH_230_1_passive_AC.pickle,264,5,1.9676945668135088
1353,TH_230,TH_230_1_passive_AC.pickle,265,5,16.786188579017264
1354,TH_230,TH_230_1_passive_AC.pickle,271,5,9.04761904761905
1355,TH_230,TH_230_1_passive_AC.pickle,273,5,2.6274509803921573
1356,TH_230,TH_230_1_passive_AC.pickle,274,5,2.0268006700167516
1357,TH_230,TH_230_1_passive_AC.pickle,275,5,0.8695652173913043
1358,TH_230,TH_230_1_passive_AC.pickle,276,5,1.7829457364341084
1359,TH_230,TH_230_1_passive_AC.pickle,282,5,11.16339869281046
1360,TH_230,TH_230_1_passive_AC.pickle,289,5,2.5628140703517586
1361,TH_230,TH_230_1_passive_AC.pickle,302,5,2.228976697061805
1362,TH_230,TH_230_1_passive_AC.pickle,303,5,0.7789855072463776
1363,AE_229,AE_229_4_passive_AC.pickle,11,6,1.0720268006700162
1364,AE_229,AE_229_4_passive_AC.pickle,21,6,2.495812395309884
1365,AE_229,AE_229_4_passive_AC.pickle,29,6,50.485762144053616
1366,AE_229,AE_229_4_passive_AC.pickle,37,6,1.0027855153203338
1367,AE_229,AE_229_4_passive_AC.pickle,41,6,10.48576214405361
1368,AE_229,AE_229_4_passive_AC.pickle,42,6,39.66499162479064
1369,AE_229,AE_229_4_passive_AC.pickle,47,6,1.3400335008375204
1370,AE_229,AE_229_4_passive_AC.pickle,49,6,62.763819095477395
1371,AE_229,AE_229_4_passive_AC.pickle,57,6,11.49270482603817
1372,AE_229,AE_229_4_passive_AC.pickle,72,6,1.7818740399385562
1373,AE_229,AE_229_4_passive_AC.pickle,75,6,0.8710217755443886
1374,AE_229,AE_229_4_passive_AC.pickle,89,6,0.9547738693467337
1375,AE_229,AE_229_4_passive_AC.pickle,90,6,10.301507537688448
1376,AE_229,AE_229_4_passive_AC.pickle,91,6,0.7575757575757578
1377,AE_229,AE_229_4_passive_AC.pickle,93,6,2.357723577235772
1378,AE_229,AE_229_4_passive_AC.pickle,94,6,0.9977324263038551
1379,AE_229,AE_229_4_passive_AC.pickle,107,6,26.247906197654938
1380,AE_229,AE_229_4_passive_AC.pickle,114,6,3.7037037037037033
1381,AE_229,AE_229_4_passive_AC.pickle,123,6,12.110552763819094
1382,AE_229,AE_229_4_passive_AC.pickle,126,6,17.712418300653592
1383,AE_229,AE_229_4_passive_AC.pickle,129,6,35.37688442211054
1384,AE_229,AE_229_4_passive_AC.pickle,130,6,18.724168912848153
1385,TH_230,TH_230_6_passive_AC.pickle,1,6,4.1541038525963145
1386,TH_230,TH_230_6_passive_AC.pickle,3,6,0.7777777777777776
1387,TH_230,TH_230_6_passive_AC.pickle,20,6,0.90014064697609
1388,TH_230,TH_230_6_passive_AC.pickle,28,6,62.09380234505846
1389,TH_230,TH_230_6_passive_AC.pickle,38,6,0.5698005698005697
1390,TH_230,TH_230_6_passive_AC.pickle,44,6,11.098376313276038
1391,TH_230,TH_230_6_passive_AC.pickle,45,6,1.9483568075117372
1392,TH_230,TH_230_6_passive_AC.pickle,56,6,21.742043551088777
1393,TH_230,TH_230_6_passive_AC.pickle,58,6,9.633911368015411
1394,TH_230,TH_230_6_passive_AC.pickle,61,6,5.9966499162479066
1395,TH_230,TH_230_6_passive_AC.pickle,65,6,21.914414414414395
1396,TH_230,TH_230_6_passive_AC.pickle,72,6,3.7243947858472994
1397,TH_230,TH_230_6_passive_AC.pickle,102,6,0.9043112513144058
1398,TH_230,TH_230_6_passive_AC.pickle,126,6,25.69780853517877
1399,TH_230,TH_230_6_passive_AC.pickle,138,6,3.4968553459119502
1400,TH_230,TH_230_6_passive_AC.pickle,143,6,53.16582914572864
1401,TH_230,TH_230_6_passive_AC.pickle,144,6,35.513227513227505
1402,AE_229,AE_229_3_passive_AC.pickle,2,6,57.118927973199284
1403,AE_229,AE_229_3_passive_AC.pickle,3,6,36.71691792294808
1404,AE_229,AE_229_3_passive_AC.pickle,4,6,14.958123953098822
1405,AE_229,AE_229_3_passive_AC.pickle,9,6,4.0606060606060606
1406,AE_229,AE_229_3_passive_AC.pickle,10,6,8.542713567839199
1407,AE_229,AE_229_3_passive_AC.pickle,19,6,9.999999999999998
1408,AE_229,AE_229_3_passive_AC.pickle,25,6,1.8832391713747645
1409,AE_229,AE_229_3_passive_AC.pickle,39,6,1.3061224489795917
1410,AE_229,AE_229_3_passive_AC.pickle,40,6,4.388609715242886
1411,AE_229,AE_229_3_passive_AC.pickle,42,6,0.7162534435261707
1412,AE_229,AE_229_3_passive_AC.pickle,44,6,4.505862646566152
1413,AE_229,AE_229_3_passive_AC.pickle,47,6,8.442211055276395
1414,AE_229,AE_229_3_passive_AC.pickle,50,6,29.028475711892813
1415,AE_229,AE_229_3_passive_AC.pickle,51,6,7.11892797319933
1416,AE_229,AE_229_3_passive_AC.pickle,53,6,40.502512562814104
1417,AE_229,AE_229_3_passive_AC.pickle,56,6,5.075376884422104
1418,AE_229,AE_229_3_passive_AC.pickle,67,6,14.572864321608042
1419,AE_229,AE_229_3_passive_AC.pickle,74,6,3.0485762144053594
1420,AE_229,AE_229_3_passive_AC.pickle,77,6,3.4840871021775524
1421,AE_229,AE_229_3_passive_AC.pickle,83,6,1.0857142857142859
1422,AE_229,AE_229_3_passive_AC.pickle,86,6,0.5035971223021583
1423,AE_229,AE_229_3_passive_AC.pickle,92,6,7.805695142378562
1424,AE_229,AE_229_3_passive_AC.pickle,94,6,6.742424242424243
1425,AE_229,AE_229_3_passive_AC.pickle,99,6,12.96482412060302
1426,TH_201,TH_201_5_passive_AC.pickle,7,2,9.346733668341706
1427,TH_201,TH_201_5_passive_AC.pickle,8,2,23.17460317460317
1428,TH_201,TH_201_5_passive_AC.pickle,12,2,15.018726591760299
1429,TH_201,TH_201_5_passive_AC.pickle,27,2,16.94267515923567
1430,TH_201,TH_201_5_passive_AC.pickle,55,2,6.951423785594631
1431,TH_201,TH_201_5_passive_AC.pickle,58,2,1.7714285714285714
1432,TH_201,TH_201_5_passive_AC.pickle,59,2,0.7364341085271313
1433,TH_201,TH_201_5_passive_AC.pickle,60,2,10.954773869346747
1434,TH_201,TH_201_5_passive_AC.pickle,80,2,9.514237855946401
1435,TH_201,TH_201_5_passive_AC.pickle,83,2,32.65359477124181
1436,TH_201,TH_201_5_passive_AC.pickle,87,2,5.804597701149426
1437,TH_201,TH_201_5_passive_AC.pickle,89,2,0.8040201005025126
1438,TH_201,TH_201_5_passive_AC.pickle,105,2,10.351758793969854
1439,TH_201,TH_201_5_passive_AC.pickle,108,2,3.835845896147401
1440,TH_201,TH_201_5_passive_AC.pickle,115,2,1.0887772194304857
1441,TH_201,TH_201_5_passive_AC.pickle,120,2,0.5695142378559465
1442,TH_201,TH_201_5_passive_AC.pickle,125,2,34.50586264656617
1443,TH_201,TH_201_5_passive_AC.pickle,130,2,21.809045226130635
1444,TH_201,TH_201_5_passive_AC.pickle,135,2,1.6421568627450989
1445,TH_201,TH_201_5_passive_AC.pickle,144,2,1.855072463768116
1446,TH_201,TH_201_5_passive_AC.pickle,154,2,4.807370184254602
1447,TH_201,TH_201_5_passive_AC.pickle,158,2,2.5125628140703533
1448,TH_201,TH_201_5_passive_AC.pickle,161,2,16.93989071038251
1449,TH_201,TH_201_5_passive_AC.pickle,213,2,3.0469644902634587
1450,TH_201,TH_201_5_passive_AC.pickle,217,2,0.8902691511387161
1451,TH_201,TH_201_5_passive_AC.pickle,229,2,12.026800670016746
1452,TH_201,TH_201_5_passive_AC.pickle,231,2,0.5527638190954773
1453,TH_203,TH_203_5_passive_AC.pickle,7,2,13.249581239530988
1454,TH_203,TH_203_5_passive_AC.pickle,8,2,2.4623115577889445
1455,TH_203,TH_203_5_passive_AC.pickle,18,2,4.087102177554438
1456,TH_203,TH_203_5_passive_AC.pickle,19,2,1.1971104231166152
1457,TH_203,TH_203_5_passive_AC.pickle,21,2,1.088777219430486
1458,TH_203,TH_203_5_passive_AC.pickle,26,2,0.8666666666666665
1459,TH_203,TH_203_5_passive_AC.pickle,29,2,2.7901234567901234
1460,TH_203,TH_203_5_passive_AC.pickle,33,2,2.1105527638190935
1461,TH_203,TH_203_5_passive_AC.pickle,65,2,3.464419475655432
1462,TH_203,TH_203_5_passive_AC.pickle,69,2,29.346733668341727
1463,TH_203,TH_203_5_passive_AC.pickle,71,2,17.33668341708542
1464,TH_203,TH_203_5_passive_AC.pickle,77,2,12.057205720572068
1465,TH_203,TH_203_5_passive_AC.pickle,79,2,0.3125
1466,TH_203,TH_203_5_passive_AC.pickle,85,2,6.365159128978227
1467,TH_203,TH_203_5_passive_AC.pickle,96,2,0.7575757575757578
1468,TH_203,TH_203_5_passive_AC.pickle,105,2,2.998324958123954
1469,TH_203,TH_203_5_passive_AC.pickle,106,2,0.4020100502512567
1470,TH_203,TH_203_5_passive_AC.pickle,107,2,0.7700770077007701
1471,TH_203,TH_203_5_passive_AC.pickle,112,2,0.7537688442211047
1472,TH_203,TH_203_5_passive_AC.pickle,113,2,1.273031825795643
1473,TH_203,TH_203_5_passive_AC.pickle,117,2,1.3232830820770525
1474,TH_203,TH_203_5_passive_AC.pickle,120,2,4.288107202680064
1475,TH_203,TH_203_5_passive_AC.pickle,122,2,0.6365159128978222
1476,TH_203,TH_203_5_passive_AC.pickle,126,2,1.2624584717607974
1477,TH_203,TH_203_5_passive_AC.pickle,128,2,12.261306532663317
1478,TH_203,TH_203_5_passive_AC.pickle,130,2,1.3840830449826969
1479,TH_203,TH_203_5_passive_AC.pickle,132,2,3.6180904522613035
1480,TH_203,TH_203_5_passive_AC.pickle,142,2,1.4871794871794866
1481,AE_294,AE_294_5_passive_AC.pickle,1,4,4.539363484087103
1482,AE_294,AE_294_5_passive_AC.pickle,12,4,3.1993299832495823
1483,AE_294,AE_294_5_passive_AC.pickle,15,4,1.1078140454995056
1484,AE_294,AE_294_5_passive_AC.pickle,23,4,23.316582914572873
1485,AE_294,AE_294_5_passive_AC.pickle,24,4,7.1524288107202665
1486,AE_294,AE_294_5_passive_AC.pickle,27,4,11.356783919597987
1487,AE_294,AE_294_5_passive_AC.pickle,29,4,1.1197916666666667
1488,AE_294,AE_294_5_passive_AC.pickle,34,4,7.001675041876053
1489,AE_294,AE_294_5_passive_AC.pickle,35,4,7.240143369175627
1490,AE_294,AE_294_5_passive_AC.pickle,53,4,3.450586264656616
1491,AE_294,AE_294_5_passive_AC.pickle,54,4,2.395309882747067
1492,AE_294,AE_294_5_passive_AC.pickle,55,4,2.160804020100502
1493,AE_294,AE_294_5_passive_AC.pickle,63,4,7.955182072829133
1494,AE_294,AE_294_5_passive_AC.pickle,71,4,14.053601340033497
1495,AE_294,AE_294_5_passive_AC.pickle,79,4,0.7777777777777775
1496,AE_294,AE_294_5_passive_AC.pickle,87,4,5.40160642570281
1497,AE_294,AE_294_5_passive_AC.pickle,88,4,2.4561403508771935
1498,AE_294,AE_294_5_passive_AC.pickle,98,4,0.9111111111111112
1499,AE_294,AE_294_5_passive_AC.pickle,106,4,4.673366834170854
1500,AE_294,AE_294_5_passive_AC.pickle,108,4,24.61215932914046
1501,AE_294,AE_294_5_passive_AC.pickle,109,4,0.4463040446304047
1502,AE_294,AE_294_5_passive_AC.pickle,112,4,2.7777777777777763
1503,AE_294,AE_294_5_passive_AC.pickle,114,4,15.2428810720268
1504,AE_294,AE_294_5_passive_AC.pickle,119,4,1.4907872696817421
1505,AE_294,AE_294_5_passive_AC.pickle,120,4,1.490196078431372
1506,AE_294,AE_294_5_passive_AC.pickle,129,4,5.795454545454539
1507,AE_294,AE_294_5_passive_AC.pickle,135,4,44.63986599664993
1508,AE_294,AE_294_5_passive_AC.pickle,137,4,1.9262981574539366
1509,AE_294,AE_294_5_passive_AC.pickle,139,4,2.1869488536155197
1510,AE_294,AE_294_5_passive_AC.pickle,146,4,1.428571428571428
1511,AE_294,AE_294_5_passive_AC.pickle,147,4,1.0552763819095476
1512,AE_294,AE_294_5_passive_AC.pickle,148,4,15.27638190954772
1513,AE_294,AE_294_5_passive_AC.pickle,149,4,1.6465863453815266
1514,AE_294,AE_294_5_passive_AC.pickle,158,4,1.8592964824120606
1515,AE_294,AE_294_5_passive_AC.pickle,183,4,23.048576214405383
1516,AE_294,AE_294_5_passive_AC.pickle,185,4,5.9108527131782935
1517,AE_294,AE_294_5_passive_AC.pickle,206,4,0.5393743257820928
1518,AE_294,AE_294_5_passive_AC.pickle,212,4,0.7899807321772641
1519,AE_294,AE_294_5_passive_AC.pickle,214,4,7.435897435897433
1520,AE_294,AE_294_5_passive_AC.pickle,215,4,52.91457286432162
1521,AE_294,AE_294_5_passive_AC.pickle,219,4,0.7121661721068248
1522,AE_294,AE_294_5_passive_AC.pickle,229,4,26.734006734006726
1523,AE_294,AE_294_5_passive_AC.pickle,232,4,4.874371859296481
1524,AE_294,AE_294_5_passive_AC.pickle,233,4,1.0050251256281408
1525,AE_294,AE_294_5_passive_AC.pickle,234,4,18.475711892797314
1526,AE_294,AE_294_5_passive_AC.pickle,235,4,1.0769230769230766
1527,AE_294,AE_294_5_passive_AC.pickle,247,4,1.3806706114398415
1528,AE_294,AE_294_5_passive_AC.pickle,248,4,1.1646586345381529
1529,AE_294,AE_294_5_passive_AC.pickle,255,4,7.805695142378562
1530,AE_294,AE_294_5_passive_AC.pickle,275,4,1.4740368509212725
1531,AE_294,AE_294_5_passive_AC.pickle,276,4,14.72049689440994
1532,AE_294,AE_294_5_passive_AC.pickle,280,4,20.4355108877722
1533,TH_201,TH_201_7_passive_AC.pickle,4,3,9.226666666666667
1534,TH_201,TH_201_7_passive_AC.pickle,5,3,22.673992673992682
1535,TH_201,TH_201_7_passive_AC.pickle,9,3,13.791348600508904
1536,TH_201,TH_201_7_passive_AC.pickle,10,3,2.7638190954773894
1537,TH_201,TH_201_7_passive_AC.pickle,33,3,1.2304250559284111
1538,TH_201,TH_201_7_passive_AC.pickle,38,3,4.89112227805695
1539,TH_201,TH_201_7_passive_AC.pickle,47,3,38.58974358974361
