,animal,session,cluster ID,learning phase,FR modulation
137,BS_41,BS_41_7_AC.pickle,55,post late,1.3218390804597726
138,BS_41,BS_41_7_AC.pickle,57,post late,1.1839080459770113
139,BS_41,BS_41_7_AC.pickle,59,post late,10.240295748613654
140,BS_41,BS_41_7_AC.pickle,62,post late,3.238993710691824
141,BS_41,BS_41_7_AC.pickle,63,post late,1.6781609195402274
142,BS_41,BS_41_7_AC.pickle,64,post late,3.9080459770115
143,BS_41,BS_41_7_AC.pickle,73,post late,0.6226271829916474
144,BS_41,BS_41_7_AC.pickle,76,post late,0.39447731755424054
145,BS_41,BS_41_7_AC.pickle,81,post late,0.5865522174535049
146,BS_41,BS_41_7_AC.pickle,96,post late,0.9273182957393497
147,DS_19,DS_19_16_AC.pickle,2,post expert,19.02439024390242
148,DS_19,DS_19_16_AC.pickle,11,post expert,1.1382113821138218
149,DS_19,DS_19_16_AC.pickle,12,post expert,0.6936416184971098
150,DS_19,DS_19_16_AC.pickle,15,post expert,1.5019762845849804
151,DS_19,DS_19_16_AC.pickle,19,post expert,3.2597266035751846
152,DS_19,DS_19_16_AC.pickle,26,post expert,2.818428184281842
153,DS_19,DS_19_16_AC.pickle,30,post expert,1.9298245614035083
154,DS_19,DS_19_16_AC.pickle,36,post expert,1.1585365853658538
155,DS_19,DS_19_16_AC.pickle,54,post expert,1.840796019900498
156,DS_19,DS_19_16_AC.pickle,68,post expert,22.72357723577235
157,DS_19,DS_19_16_AC.pickle,72,post expert,13.922764227642281
158,DS_19,DS_19_16_AC.pickle,73,post expert,7.804878048780485
159,DS_19,DS_19_16_AC.pickle,83,post expert,11.60569105691057
160,DS_19,DS_19_16_AC.pickle,97,post expert,5.508130081300814
161,DS_19,DS_19_16_AC.pickle,122,post expert,1.0365853658536586
162,DS_19,DS_19_16_AC.pickle,123,post expert,5.309381237524948
163,DS_19,DS_19_16_AC.pickle,125,post expert,3.143812709030102
164,DS_19,DS_19_16_AC.pickle,126,post expert,2.183235867446394
