,animal,session,cluster ID,learning phase,target rate,nontarget rate
318,BS_41,BS_41_8_AC.pickle,16,post late,1.6342412451361854,-2.441700960219479
319,BS_41,BS_41_8_AC.pickle,17,post late,1.1255411255411254,2.7397260273972597
320,BS_41,BS_41_8_AC.pickle,25,post late,-0.768175582990398,4.913793103448276
321,BS_41,BS_41_8_AC.pickle,40,post late,-1.9186991869918701,-2.2905982905982905
322,BS_41,BS_41_8_AC.pickle,49,post late,-1.1805555555555558,1.9889502762430937
323,BS_41,BS_41_8_AC.pickle,57,post late,-1.1965811965811968,5.873873873873874
324,BS_41,BS_41_8_AC.pickle,58,post late,3.3868092691622103,-2.1969696969696972
325,BS_41,BS_41_8_AC.pickle,59,post late,-3.0059523809523796,-10.716510903426794
326,BS_41,BS_41_8_AC.pickle,60,post late,4.565217391304349,19.108527131782942
327,BS_41,BS_41_8_AC.pickle,61,post late,-1.1494252873563215,21.19047619047619
328,BS_41,BS_41_8_AC.pickle,66,post late,-0.6744487678339819,-1.0150891632373114
329,BS_41,BS_41_8_AC.pickle,67,post late,1.4880952380952377,2.6791277258566972
330,BS_41,BS_41_8_AC.pickle,69,post late,-0.7198748043818468,1.452145214521452
331,BS_41,BS_41_8_AC.pickle,72,post late,0.823045267489712,2.9977628635346756
332,BS_41,BS_41_8_AC.pickle,77,post late,13.955901426718544,-4.526748971193415
333,BS_41,BS_41_8_AC.pickle,79,post late,19.01960784313726,31.076923076923073
334,BS_41,BS_41_8_AC.pickle,82,post late,-4.135802469135803,-5.507246376811595
335,BS_41,BS_41_8_AC.pickle,89,post late,0.18518518518518517,18.805970149253728
336,BS_41,BS_41_9_AC.pickle,3,post late,4.909747292418773,14.38058748403576
337,BS_41,BS_41_9_AC.pickle,23,post late,-1.1548556430446195,-1.876750700280112
338,BS_41,BS_41_9_AC.pickle,24,post late,-2.4219725343320855,-3.507362784471219
339,BS_41,BS_41_9_AC.pickle,37,post late,11.368421052631579,32.24287484510533
340,BS_41,BS_41_9_AC.pickle,70,post late,-0.9983896940418677,2.5561312607944733
341,BS_41,BS_41_9_AC.pickle,75,post late,1.720430107526882,-0.7356321839080459
342,BS_41,BS_41_9_AC.pickle,78,post late,-0.5079365079365079,-0.7719298245614036
343,BS_41,BS_41_9_AC.pickle,80,post late,18.68817204301075,33.33333333333333
344,BS_41,BS_41_9_AC.pickle,101,post late,1.462365591397849,2.137931034482759
345,BS_41,BS_41_9_AC.pickle,102,post late,-0.7942238267148014,-1.0512820512820515
346,BS_41,BS_41_9_AC.pickle,103,post late,1.4521452145214522,-1.4260249554367201
347,BS_41,BS_41_9_AC.pickle,109,post late,1.8064516129032258,7.678160919540231
348,BS_41,BS_41_9_AC.pickle,125,post late,-0.46434494195688236,-0.5235602094240838
349,BS_42,BS_42_10_AC.pickle,3,post expert,1.971014492753623,4.716981132075472
350,BS_42,BS_42_10_AC.pickle,8,post expert,5.971014492753623,2.3899371069182394
351,BS_42,BS_42_10_AC.pickle,10,post expert,8.0,1.572327044025157
352,BS_42,BS_42_10_AC.pickle,11,post expert,2.7826086956521743,1.383647798742138
353,BS_42,BS_42_10_AC.pickle,17,post expert,0.9855072463768115,-0.7547169811320753
354,BS_42,BS_42_10_AC.pickle,18,post expert,4.49438202247191,1.88034188034188
355,BS_42,BS_42_10_AC.pickle,20,post expert,1.376811594202899,1.1235955056179774
356,BS_42,BS_42_10_AC.pickle,26,post expert,16.17391304347826,15.849056603773583
357,BS_42,BS_42_10_AC.pickle,41,post expert,,
358,BS_42,BS_42_11_AC.pickle,1,post expert,2.5352112676056335,-4.444444444444445
359,BS_42,BS_42_11_AC.pickle,44,post expert,50.140845070422536,33.23232323232323
360,BS_42,BS_42_11_AC.pickle,48,post expert,-3.004694835680751,-2.727272727272727
361,BS_42,BS_42_2_AC.pickle,3,post early,5.271317829457364,4.573002754820937
362,BS_42,BS_42_2_AC.pickle,5,post early,1.8352059925093633,6.746506986027944
363,BS_42,BS_42_2_AC.pickle,7,post early,-2.0811287477954146,4.369114877589452
364,BS_42,BS_42_2_AC.pickle,8,post early,14.289405684754522,39.31129476584022
365,BS_42,BS_42_2_AC.pickle,9,post early,-4.006410256410257,-3.6363636363636362
366,BS_42,BS_42_2_AC.pickle,12,post early,9.974160206718347,24.931129476584022
367,BS_42,BS_42_2_AC.pickle,14,post early,29.483204134366925,72.1763085399449
368,BS_42,BS_42_2_AC.pickle,15,post early,5.788113695090438,-5.34435261707989
369,BS_42,BS_42_2_AC.pickle,16,post early,53.90180878552972,78.45730027548208
370,BS_42,BS_42_2_AC.pickle,17,post early,2.5839793281653742,10.495867768595042
371,BS_42,BS_42_2_AC.pickle,18,post early,1.5503875968992245,1.4325068870523414
372,BS_42,BS_42_2_AC.pickle,27,post early,5.684754521963823,16.96969696969697
373,BS_42,BS_42_2_AC.pickle,41,post early,-2.4806201550387597,1.9283746556473824
374,BS_42,BS_42_2_AC.pickle,48,post early,-1.7061611374407581,-1.6501650165016502
375,BS_42,BS_42_2_AC.pickle,54,post early,30.02583979328165,3.9393939393939394
376,BS_42,BS_42_2_AC.pickle,57,post early,22.14470284237726,12.809917355371901
377,BS_42,BS_42_2_AC.pickle,61,post early,12.428940568475452,5.867768595041322
378,BS_42,BS_42_2_AC.pickle,62,post early,3.591731266149871,5.8126721763085385
379,BS_42,BS_42_2_AC.pickle,64,post early,4.857881136950905,8.650137741046832
380,BS_42,BS_42_2_AC.pickle,68,post early,106.22739018087854,102.36914600550965
381,BS_42,BS_42_2_AC.pickle,69,post early,58.86304909560724,24.958677685950416
382,BS_42,BS_42_2_AC.pickle,78,post early,1.6795865633074927,-2.038567493112947
383,BS_42,BS_42_2_AC.pickle,82,post early,29.431524547803615,9.614325068870524
384,BS_42,BS_42_2_AC.pickle,84,post early,10.098039215686276,22.905982905982903
385,BS_42,BS_42_2_AC.pickle,85,post early,23.64341085271318,72.92011019283747
386,BS_42,BS_42_2_AC.pickle,86,post early,21.007751937984494,24.407713498622588
387,BS_42,BS_42_2_AC.pickle,89,post early,-1.7829457364341086,4.848484848484848
388,BS_42,BS_42_2_AC.pickle,100,post early,-1.3390313390313393,1.6
389,BS_42,BS_42_2_AC.pickle,108,post early,10.166666666666668,7.905604719764012
390,BS_42,BS_42_2_AC.pickle,112,post early,8.238993710691823,17.115384615384613
391,BS_42,BS_42_2_AC.pickle,115,post early,1.5315315315315314,3.378995433789954
392,BS_42,BS_42_2_AC.pickle,116,post early,-0.9210526315789473,1.1185682326621922
393,BS_42,BS_42_2_AC.pickle,118,post early,4.568527918781726,8.02139037433155
394,BS_42,BS_42_2_AC.pickle,119,post early,-1.3636363636363638,-0.7843137254901962
395,BS_42,BS_42_2_AC.pickle,121,post early,4.00516795865633,3.2231404958677685
396,BS_42,BS_42_2_AC.pickle,128,post early,0.6965174129353233,-1.6666666666666672
397,BS_42,BS_42_2_AC.pickle,129,post early,-1.1267605633802817,1.9184652278177459
398,BS_42,BS_42_2_AC.pickle,131,post early,1.4470284237726094,-1.5426997245179066
399,BS_42,BS_42_2_AC.pickle,135,post early,1.174743024963289,1.966205837173579
400,BS_42,BS_42_3_AC.pickle,5,post early,1.6666666666666667,1.552511415525114
401,BS_42,BS_42_3_AC.pickle,12,post early,103.87445887445887,159.06392694063928
402,BS_42,BS_42_3_AC.pickle,19,post early,-1.2554112554112555,2.488584474885845
403,BS_42,BS_42_3_AC.pickle,26,post early,-0.5844155844155844,4.315068493150685
404,BS_42,BS_42_3_AC.pickle,27,post early,3.5234474017743977,-2.2576361221779555
405,BS_42,BS_42_3_AC.pickle,47,post early,1.4237288135593218,3.017543859649123
406,BS_42,BS_42_3_AC.pickle,48,post early,1.8225419664268583,-1.6729088639201004
407,BS_42,BS_42_3_AC.pickle,49,post early,-1.4097968936678615,2.676579925650558
408,BS_42,BS_42_3_AC.pickle,51,post early,-5.454545454545453,-3.4703196347031966
409,BS_42,BS_42_3_AC.pickle,52,post early,-0.7142857142857142,5.045662100456621
410,BS_42,BS_42_3_AC.pickle,53,post early,19.848484848484848,7.009132420091323
411,BS_42,BS_42_3_AC.pickle,55,post early,1.4935064935064934,-1.3926940639269407
412,BS_42,BS_42_3_AC.pickle,56,post early,10.476190476190476,1.6210045662100452
413,BS_42,BS_42_3_AC.pickle,58,post early,-1.493506493506493,4.840182648401827
414,BS_42,BS_42_3_AC.pickle,61,post early,9.870129870129869,14.5662100456621
415,BS_42,BS_42_3_AC.pickle,62,post early,1.092436974789916,1.7251461988304093
416,BS_42,BS_42_3_AC.pickle,63,post early,21.498881431767337,14.819976771196284
417,BS_42,BS_42_3_AC.pickle,66,post early,7.662337662337662,3.0365296803652964
418,BS_42,BS_42_3_AC.pickle,71,post early,20.38961038961039,20.15981735159817
419,BS_42,BS_42_3_AC.pickle,73,post early,10.064935064935064,6.255707762557078
420,BS_42,BS_42_3_AC.pickle,80,post early,1.2987012987012982,5.844748858447488
421,BS_42,BS_42_3_AC.pickle,82,post early,-0.5844155844155846,0.5936073059360732
422,BS_42,BS_42_3_AC.pickle,92,post early,0.5774278215223096,8.533333333333333
423,BS_42,BS_42_3_AC.pickle,96,post early,8.11965811965812,21.004566210045663
424,BS_42,BS_42_3_AC.pickle,97,post early,2.8925619834710745,3.1908831908831905
425,BS_42,BS_42_3_AC.pickle,99,post early,1.4641744548286602,-2.857142857142857
426,BS_42,BS_42_3_AC.pickle,101,post early,-0.7557354925775981,1.288515406162465
427,BS_42,BS_42_3_AC.pickle,102,post early,3.54978354978355,-0.8675799086757993
428,BS_42,BS_42_3_AC.pickle,105,post early,6.4646464646464645,3.5761589403973515
429,BS_42,BS_42_3_AC.pickle,107,post early,64.45887445887446,37.23744292237443
430,BS_42,BS_42_4_AC.pickle,0,post early,-2.208713272543059,-2.8196721311475414
431,BS_42,BS_42_4_AC.pickle,1,post early,-2.634245187436676,-3.51912568306011
432,BS_42,BS_42_4_AC.pickle,7,post early,3.383991894630192,3.4535519125683054
433,BS_42,BS_42_4_AC.pickle,12,post early,-1.0114942528735633,-0.676328502415459
434,BS_42,BS_42_4_AC.pickle,13,post early,-1.5805471124620065,-2.950819672131148
435,BS_42,BS_42_4_AC.pickle,16,post early,4.863221884498479,5.726775956284152
436,BS_42,BS_42_4_AC.pickle,18,post early,3.1205673758865244,12.0
437,BS_42,BS_42_4_AC.pickle,26,post early,27.45694022289767,25.311475409836063
438,BS_42,BS_42_4_AC.pickle,29,post early,0.47159699892818874,0.9132420091324202
439,BS_42,BS_42_4_AC.pickle,36,post early,-3.0240549828178698,7.657004830917874
440,BS_42,BS_42_4_AC.pickle,38,post early,1.8237082066869306,2.863387978142076
441,BS_42,BS_42_4_AC.pickle,40,post early,39.82398239823982,46.26900584795322
442,BS_42,BS_42_4_AC.pickle,41,post early,49.219858156028366,33.74863387978142
443,BS_42,BS_42_4_AC.pickle,42,post early,39.33130699088146,23.322404371584696
444,BS_42,BS_42_4_AC.pickle,45,post early,12.040557667934092,24.781420765027324
445,BS_42,BS_42_4_AC.pickle,46,post early,1.41280353200883,1.1502347417840375
446,BS_42,BS_42_4_AC.pickle,47,post early,1.6781609195402298,3.5294117647058822
447,BS_42,BS_42_4_AC.pickle,48,post early,8.605577689243027,7.696709585121601
448,BS_42,BS_42_4_AC.pickle,50,post early,5.377049180327868,13.84436701509872
449,BS_42,BS_42_4_AC.pickle,51,post early,5.349544072948327,17.3551912568306
450,BS_42,BS_42_4_AC.pickle,52,post early,-0.9043112513144062,-0.84726867335563
451,BS_42,BS_42_4_AC.pickle,57,post early,-0.6631762652705062,-0.8045977011494253
452,BS_42,BS_42_4_AC.pickle,58,post early,5.471124620060791,2.2950819672131146
453,BS_42,BS_42_4_AC.pickle,61,post early,6.018237082066868,12.218579234972676
454,BS_42,BS_42_4_AC.pickle,62,post early,-1.8439716312056738,2.2950819672131146
455,BS_42,BS_42_4_AC.pickle,63,post early,-0.37940379403794044,0.9770114942528736
456,BS_42,BS_42_4_AC.pickle,65,post early,1.5899581589958158,3.813813813813814
457,BS_42,BS_42_4_AC.pickle,66,post early,5.583756345177665,4.322344322344322
458,BS_42,BS_42_4_AC.pickle,68,post early,23.130081300813007,20.087145969498913
459,BS_42,BS_42_4_AC.pickle,69,post early,15.807127882599582,16.825396825396822
460,BS_42,BS_42_5_AC.pickle,0,post early,2.0253164556962027,2.564102564102564
461,BS_42,BS_42_5_AC.pickle,1,post early,15.797665369649804,16.488340192043893
462,BS_42,BS_42_5_AC.pickle,3,post early,0.8819714656290523,-0.8504801097393693
463,BS_42,BS_42_5_AC.pickle,5,post early,-1.106382978723404,-1.0324483775811213
464,BS_42,BS_42_5_AC.pickle,11,post early,3.082437275985663,-1.7803030303030303
465,BS_42,BS_42_5_AC.pickle,13,post early,4.17639429312581,2.1124828532235935
466,BS_42,BS_42_5_AC.pickle,20,post early,0.9597924773022046,2.05761316872428
467,BS_42,BS_42_5_AC.pickle,23,post early,-1.0894941634241249,0.9602194787379972
468,BS_42,BS_42_5_AC.pickle,24,post early,0.8819714656290536,1.2894375857338818
469,BS_42,BS_42_5_AC.pickle,33,post early,30.27237354085603,16.268861454046636
470,BS_42,BS_42_5_AC.pickle,38,post early,-3.476005188067446,-6.200274348422498
471,BS_42,BS_42_5_AC.pickle,39,post early,3.360881542699725,2.5
472,BS_42,BS_42_5_AC.pickle,41,post early,3.954802259887005,1.3559322033898302
473,BS_42,BS_42_6_AC.pickle,0,post late,0.7929515418502204,1.6352201257861636
474,BS_42,BS_42_6_AC.pickle,7,post late,4.305555555555555,3.61323155216285
475,BS_42,BS_42_6_AC.pickle,8,post late,7.345454545454546,5.108556832694763
476,BS_42,BS_42_6_AC.pickle,9,post late,-1.2012012012012017,-0.9333333333333336
477,BS_42,BS_42_6_AC.pickle,18,post late,-1.2048192771084336,7.073170731707316
478,BS_42,BS_42_6_AC.pickle,21,post late,5.423728813559322,9.195402298850574
479,BS_42,BS_42_6_AC.pickle,22,post late,7.566988210075026,8.004613610149942
480,BS_42,BS_42_6_AC.pickle,26,post late,14.640943193997856,14.509803921568626
481,BS_42,BS_42_6_AC.pickle,36,post late,-0.7650273224043715,-2.2318840579710133
482,BS_42,BS_42_6_AC.pickle,47,post late,3.431372549019608,4.909560723514211
483,BS_42,BS_42_6_AC.pickle,48,post late,6.838156484458734,6.920415224913495
484,BS_42,BS_42_6_AC.pickle,49,post late,5.54410080183276,5.869565217391305
485,BS_42,BS_42_6_AC.pickle,51,post late,29.31297709923664,23.21187584345479
486,BS_42,BS_42_6_AC.pickle,52,post late,1.3265306122448979,-0.5045045045045045
487,BS_42,BS_42_6_AC.pickle,62,post late,2.079314040728832,2.1914648212226067
488,BS_42,BS_42_6_AC.pickle,65,post late,3.1944444444444438,2.3844282238442815
489,BS_42,BS_42_6_AC.pickle,66,post late,6.666666666666665,4.410256410256409
490,BS_42,BS_42_6_AC.pickle,67,post late,-0.5847953216374269,0.2564102564102564
491,BS_42,BS_42_6_AC.pickle,68,post late,2.7240143369175627,3.831417624521073
492,BS_42,BS_42_6_AC.pickle,70,post late,2.0134228187919465,3.862068965517242
493,BS_42,BS_42_6_AC.pickle,72,post late,-1.8279569892473124,-2.346368715083799
494,BS_42,BS_42_6_AC.pickle,73,post late,1.028938906752411,-0.968858131487889
495,BS_42,BS_42_6_AC.pickle,76,post late,0.522875816993464,0.5333333333333334
496,BS_42,BS_42_6_AC.pickle,79,post late,2.3909985935302394,-1.076233183856502
497,BS_42,BS_42_6_AC.pickle,80,post late,-0.2919708029197081,-0.27548209366391185
498,BS_42,BS_42_6_AC.pickle,86,post late,2.9007633587786263,7.185792349726777
499,BS_42,BS_42_7_AC.pickle,0,post late,-0.6216505894962487,-0.5767012687427913
500,BS_42,BS_42_7_AC.pickle,1,post late,1.5452538631346568,1.333333333333334
501,BS_42,BS_42_7_AC.pickle,23,post late,15.691318327974274,12.110726643598616
502,BS_42,BS_42_7_AC.pickle,24,post late,-0.7502679528403001,-0.6228373702422145
503,BS_42,BS_42_7_AC.pickle,25,post late,-3.4638196915777,-2.968553459119496
504,BS_42,BS_42_7_AC.pickle,26,post late,-0.8360128617363345,-0.668973471741638
505,BS_42,BS_42_7_AC.pickle,33,post late,3.4990791896869244,9.202453987730062
506,BS_42,BS_42_7_AC.pickle,35,post late,3.3654876741693456,3.967704728950404
507,BS_42,BS_42_7_AC.pickle,42,post late,6.666666666666667,5.282583621683967
508,BS_42,BS_42_7_AC.pickle,45,post late,0.4728132387706856,-0.592020592020592
509,BS_42,BS_42_7_AC.pickle,46,post late,-0.6645230439442656,-1.2226066897347176
510,BS_42,BS_42_7_AC.pickle,47,post late,5.916398713826366,3.0680507497116496
511,BS_42,BS_42_7_AC.pickle,49,post late,-1.1737089201877935,-1.0447761194029852
512,BS_42,BS_42_7_AC.pickle,50,post late,0.8333333333333331,1.01010101010101
513,BS_42,BS_42_7_AC.pickle,52,post late,-1.9112627986348123,-2.206060606060606
514,BS_42,BS_42_7_AC.pickle,53,post late,-1.3719185423365499,0.8535178777393311
515,BS_42,BS_42_7_AC.pickle,58,post late,-1.0503751339764205,-1.061130334486736
516,BS_42,BS_42_7_AC.pickle,64,post late,-1.436227224008575,1.8223760092272192
517,BS_42,BS_42_7_AC.pickle,65,post late,1.736334405144694,1.0380622837370241
518,BS_42,BS_42_7_AC.pickle,66,post late,0.7717041800643087,1.1764705882352942
519,BS_42,BS_42_7_AC.pickle,69,post late,-1.5333333333333339,-1.266666666666667
520,BS_42,BS_42_7_AC.pickle,71,post late,-1.9904076738609118,-3.2061068702290085
521,BS_42,BS_42_7_AC.pickle,72,post late,4.287245444801715,2.7912341407151082
522,BS_42,BS_42_7_AC.pickle,73,post late,-0.9356725146198832,-1.1764705882352942
523,BS_42,BS_42_7_AC.pickle,84,post late,0.5359056806002145,1.384083044982699
524,BS_42,BS_42_7_AC.pickle,89,post late,-0.9174311926605507,-1.5576323987538943
525,BS_42,BS_42_7_AC.pickle,93,post late,4.1530054644808745,3.6363636363636367
526,BS_42,BS_42_7_AC.pickle,100,post late,23.35958005249344,42.94444444444444
527,BS_42,BS_42_7_AC.pickle,117,post late,0.4316546762589928,-0.9366391184573004
528,BS_42,BS_42_7_AC.pickle,119,post late,-0.8574490889603428,-0.7843137254901964
529,BS_42,BS_42_7_AC.pickle,124,post late,12.751937984496125,18.365591397849464
530,BS_42,BS_42_8_AC.pickle,13,post expert,1.6129032258064513,9.506172839506172
531,BS_42,BS_42_8_AC.pickle,14,post expert,5.957446808510637,1.7670682730923692
532,BS_42,BS_42_9_AC.pickle,9,post expert,-0.6481481481481483,-0.7179487179487181
533,BS_42,BS_42_9_AC.pickle,32,post expert,6.111111111111111,2.051282051282051
534,BS_49,BS_49_10_AC.pickle,12,pre late,1.4249363867684477,-0.6956521739130435
535,BS_49,BS_49_12_AC.pickle,6,pre expert,-1.550387596899225,-1.6033755274261603
536,BS_49,BS_49_12_AC.pickle,10,pre expert,18.294573643410853,2.8691983122362856
537,BS_49,BS_49_12_AC.pickle,13,pre expert,5.348837209302326,4.641350210970465
538,BS_49,BS_49_12_AC.pickle,22,pre expert,5.116279069767441,3.628691983122362
539,BS_49,BS_49_12_AC.pickle,39,pre expert,-5.271317829457366,-2.61603375527426
540,BS_49,BS_49_12_AC.pickle,49,pre expert,-0.8527131782945737,0.8438818565400844
541,BS_49,BS_49_14_AC.pickle,12,post late,1.420765027322405,-2.1913580246913575
542,BS_49,BS_49_14_AC.pickle,16,post late,-0.9016393442622954,-1.0802469135802466
543,BS_49,BS_49_16_AC.pickle,7,post expert,-5.161290322580644,-4.222222222222223
544,BS_49,BS_49_16_AC.pickle,10,post expert,-4.731182795698931,6.0
545,BS_49,BS_49_16_AC.pickle,17,post expert,-14.83870967741936,7.333333333333314
546,BS_49,BS_49_1_AC.pickle,0,pre early,-1.263157894736842,-0.558659217877095
547,BS_49,BS_49_1_AC.pickle,4,pre early,6.0,-1.266294227188082
548,BS_49,BS_49_1_AC.pickle,6,pre early,41.1578947368421,10.428305400372441
549,BS_49,BS_49_1_AC.pickle,8,pre early,2.596491228070176,0.782122905027933
550,BS_49,BS_49_1_AC.pickle,10,pre early,11.999999999999998,1.5270018621973929
551,BS_49,BS_49_1_AC.pickle,11,pre early,6.245614035087718,1.2290502793296088
552,BS_49,BS_49_1_AC.pickle,15,pre early,1.2280701754385965,-1.0800744878957174
553,BS_49,BS_49_1_AC.pickle,23,pre early,11.894736842105264,1.8994413407821227
554,BS_49,BS_49_1_AC.pickle,24,pre early,12.315789473684212,9.608938547486034
555,BS_49,BS_49_1_AC.pickle,29,pre early,2.6291079812206575,1.256038647342995
556,BS_49,BS_49_1_AC.pickle,33,pre early,-0.631578947368421,0.6703910614525139
557,BS_49,BS_49_1_AC.pickle,34,pre early,2.8421052631578942,0.48417132216014913
558,BS_49,BS_49_1_AC.pickle,37,pre early,2.242424242424242,-1.7307692307692308
559,BS_49,BS_49_1_AC.pickle,46,pre early,4.421052631578947,2.681564245810056
560,BS_49,BS_49_1_AC.pickle,48,pre early,1.719298245614035,0.6703910614525137
561,BS_49,BS_49_1_AC.pickle,49,pre early,2.140350877192982,-0.7821229050279332
562,BS_49,BS_49_1_AC.pickle,58,pre early,3.6491228070175445,-3.0912476722532594
563,BS_49,BS_49_1_AC.pickle,66,pre early,5.333333333333333,1.3407821229050283
564,BS_49,BS_49_1_AC.pickle,69,pre early,3.052631578947368,-1.0428305400372455
565,BS_49,BS_49_1_AC.pickle,71,pre early,-1.1578947368421053,-0.968342644320298
566,BS_49,BS_49_1_AC.pickle,73,pre early,2.350877192982456,-0.968342644320298
567,BS_49,BS_49_1_AC.pickle,74,pre early,-4.105263157894736,-3.6126629422718817
568,BS_49,BS_49_1_AC.pickle,80,pre early,-2.2105263157894735,-1.5270018621973924
569,BS_49,BS_49_1_AC.pickle,81,pre early,-0.9824561403508772,1.6014897579143392
570,BS_49,BS_49_1_AC.pickle,82,pre early,7.017543859649123,2.0856610800744875
571,BS_49,BS_49_1_AC.pickle,83,pre early,0.8067940552016986,-0.9132420091324202
572,BS_49,BS_49_1_AC.pickle,94,pre early,0.6868686868686867,-0.34408602150537637
573,BS_49,BS_49_1_AC.pickle,96,pre early,17.473684210526315,-2.532588454376164
574,BS_49,BS_49_1_AC.pickle,97,pre early,2.8771929824561404,0.7076350093109869
575,BS_49,BS_49_1_AC.pickle,105,pre early,-1.3414634146341462,-1.204301075268818
576,BS_49,BS_49_1_AC.pickle,108,pre early,4.280701754385965,-2.085661080074488
577,BS_49,BS_49_1_AC.pickle,111,pre early,1.2631578947368416,1.415270018621974
578,BS_49,BS_49_1_AC.pickle,112,pre early,4.842105263157896,-1.750465549348231
579,BS_49,BS_49_1_AC.pickle,113,pre early,2.7368421052631584,-0.782122905027933
580,BS_49,BS_49_1_AC.pickle,118,pre early,2.127659574468084,2.375478927203064
581,BS_49,BS_49_1_AC.pickle,124,pre early,8.190476190476192,-3.469387755102041
582,BS_49,BS_49_1_AC.pickle,129,pre early,17.087719298245613,7.337057728119181
583,BS_49,BS_49_1_AC.pickle,132,pre early,4.456140350877193,0.8938547486033519
584,BS_49,BS_49_1_AC.pickle,133,pre early,-0.4561403508771932,0.8566108007448787
585,BS_49,BS_49_1_AC.pickle,135,pre early,6.535947712418302,2.9977628635346756
586,BS_49,BS_49_1_AC.pickle,143,pre early,16.80701754385965,5.21415270018622
587,BS_49,BS_49_1_AC.pickle,146,pre early,3.1578947368421053,-1.4152700186219738
588,BS_49,BS_49_1_AC.pickle,150,pre early,3.333333333333334,-1.4152700186219729
589,BS_49,BS_49_1_AC.pickle,152,pre early,-1.3684210526315788,1.48975791433892
590,BS_49,BS_49_1_AC.pickle,155,pre early,1.9209039548022597,-0.9677419354838712
591,BS_49,BS_49_1_AC.pickle,157,pre early,-0.6666666666666667,0.5214152700186219
592,BS_49,BS_49_1_AC.pickle,161,pre early,4.210526315789474,-1.3780260707635013
593,BS_49,BS_49_1_AC.pickle,162,pre early,2.713178294573643,2.4899598393574287
594,BS_49,BS_49_1_AC.pickle,169,pre early,1.859649122807017,-1.0428305400372437
595,BS_49,BS_49_1_AC.pickle,176,pre early,1.645021645021645,-1.619047619047619
596,BS_49,BS_49_1_AC.pickle,178,pre early,10.035087719298247,1.3780260707634984
597,BS_49,BS_49_1_AC.pickle,188,pre early,4.313725490196078,-1.5686274509803921
598,BS_49,BS_49_2_AC.pickle,4,pre early,-3.655913978494624,2.9824561403508776
599,BS_49,BS_49_2_AC.pickle,6,pre early,7.8325859491778775,-0.6600660066006601
600,BS_49,BS_49_2_AC.pickle,11,pre early,9.44693572496263,-1.7161716171617158
601,BS_49,BS_49_2_AC.pickle,12,pre early,26.79824561403509,8.03921568627451
602,BS_49,BS_49_2_AC.pickle,16,pre early,4.5142002989536625,-1.0891089108910887
603,BS_49,BS_49_2_AC.pickle,17,pre early,13.243647234678624,3.894389438943893
604,BS_49,BS_49_2_AC.pickle,20,pre early,-1.7339312406576983,0.9240924092409242
605,BS_49,BS_49_2_AC.pickle,26,pre early,11.066666666666666,5.8608058608058595
606,BS_49,BS_49_2_AC.pickle,30,pre early,25.112107623318384,-3.8283828382838285
607,BS_49,BS_49_2_AC.pickle,31,pre early,19.37219730941704,3.6963696369636967
608,BS_49,BS_49_2_AC.pickle,39,pre early,-9.220563847429519,-2.46376811594203
609,BS_49,BS_49_2_AC.pickle,42,pre early,5.650224215246636,1.5841584158415842
610,BS_49,BS_49_2_AC.pickle,47,pre early,18.565022421524663,2.1452145214521443
611,BS_49,BS_49_2_AC.pickle,58,pre early,1.7638266068759338,4.356435643564357
612,BS_49,BS_49_2_AC.pickle,60,pre early,1.763826606875934,-2.0792079207920793
613,BS_49,BS_49_2_AC.pickle,64,pre early,3.856502242152466,1.0561056105610562
614,BS_49,BS_49_2_AC.pickle,66,pre early,3.234323432343234,1.5412186379928314
615,BS_49,BS_49_2_AC.pickle,69,pre early,1.4388489208633093,2.384823848238482
616,BS_49,BS_49_2_AC.pickle,78,pre early,8.34080717488789,3.003300330033005
617,BS_49,BS_49_2_AC.pickle,86,pre early,4.0657698056801195,1.2541254125412538
618,BS_49,BS_49_2_AC.pickle,90,pre early,9.267563527653211,5.247524752475249
619,BS_49,BS_49_2_AC.pickle,102,pre early,4.245142002989535,-0.990099009900991
620,BS_49,BS_49_2_AC.pickle,105,pre early,5.829596412556055,1.7161716171617165
621,BS_49,BS_49_2_AC.pickle,110,pre early,12.647975077881618,4.329896907216494
622,BS_49,BS_49_2_AC.pickle,111,pre early,10.256410256410255,12.512820512820511
623,BS_49,BS_49_2_AC.pickle,113,pre early,-5.620915032679738,2.948717948717947
624,BS_49,BS_49_2_AC.pickle,115,pre early,2.5925925925925917,-1.2851405622489986
625,BS_49,BS_49_2_AC.pickle,116,pre early,3.849765258215963,4.975124378109453
626,BS_49,BS_49_2_AC.pickle,122,pre early,-8.837209302325581,10.427350427350424
627,BS_49,BS_49_2_AC.pickle,127,pre early,7.5809523809523816,-0.8974358974358976
628,BS_49,BS_49_2_AC.pickle,128,pre early,21.7989417989418,8.965517241379311
629,BS_49,BS_49_4_AC.pickle,0,pre early,-1.5384615384615385,-2.0833333333333335
630,BS_49,BS_49_4_AC.pickle,7,pre early,2.6923076923076925,2.083333333333333
631,BS_49,BS_49_4_AC.pickle,9,pre early,46.15384615384615,12.083333333333332
632,BS_49,BS_49_4_AC.pickle,11,pre early,13.205128205128204,-5.694444444444445
633,BS_49,BS_49_4_AC.pickle,14,pre early,23.846153846153847,14.027777777777779
634,BS_49,BS_49_4_AC.pickle,16,pre early,22.17948717948718,5.833333333333334
635,BS_49,BS_49_4_AC.pickle,18,pre early,11.41025641025641,1.1111111111111112
636,BS_49,BS_49_4_AC.pickle,19,pre early,1.153846153846154,1.25
